InFile	OutFile
Platelet_count-42P..00_Platelets-1001400064	Platelets
Platelet_count_NOS-42PZ.00_Platelets-1001400064	Platelets
Platelet_count_normal-42P1.00_Platelets-1001400064	Platelets
Platelet_distribution_width-42P5.00_Platelets-1001400064	PDW
Plateletcrit-42P9.00_Platelets-1001400064	Plateletcrit
Predicted_peak_flow-339H.00_PF_predicted-1001400208	TBD
Prolactin_level-4435.00_Prolactin_level-1001400070	Prolactin
Promyelocyte_count-42O6.00_Large_unstained_cells-1001400163	TBD
Prostate_specific_antigen-43Z2.00_Prostate_specific_antigen-1001400141	PSA
Protein_-_misc.-_serum-44C..12_Other_Laboratory_tests-1001400153	TBD
Prothrombin_time-42Q5.00_Prothrombin_time-1001400209	TBD
Prothrombin_time_-_reference-42Qv.00_Prothrombin_time-1001400209	TBD
QRISK2_cardiovascular_disease_10_year_risk_score-38DP.00_Scoring_test_result-1001400287	NULL
QRISK_cardiovascular_disease_10_year_risk_score-38DF.00_Scoring_test_result-1001400287	NULL
R.A._latex_test-43F3.00_Rheumatoid_factor-1001400159	Rheumatoid_Factor
RBC_count_NOS-426Z.00_Red_blood_cell_count-1001400026	RBC
Random_blood_sugar-44T1.00_Blood_glucose-1001400067	RandomGlucose
Random_blood_sugar-44T1.00_Fasting_glucose-1001400139	RandomGlucose
Random_blood_sugar_normal-44T1000_Blood_glucose-1001400067	RandomGlucose
Random_blood_sugar_raised-44T1200_Blood_glucose-1001400067	RandomGlucose
Recorded_Over_predicted_peak_expiratory_flow_rate_ratio-339V.00_PF_predicted-1001400208	TBD
Red_blood_cell_(RBC)_count-426..00_Red_blood_cell_count-1001400026	RBC
Red_blood_cell_folate-42U4.00_RBC_-_Folate-1001400028	TBD
Resp._flow_rate_normal-3393.00_PF_predicted-1001400208	TBD
Reticulocyte_count-42X..00_Reticulocytes-1001400030	Reticulocyte
Rheumatoid_factor-43F..00_Rheumatoid_factor-1001400159	Rheumatoid_Factor
Rheumatoid_factor_screening_test-43F7.00_Rheumatoid_factor-1001400159	Rheumatoid_Factor
Saturation_of_iron_binding_capacity-42R9.00_Total_iron_binding_capacity-1001400042	TBD
Seen_in_cholesterol_clinic-9N0J.00_Other_Laboratory_tests-1001400153	NULL
Serial_peak_expiratory_flow_rate-339g.00_PF_current-1001400210	PFR
Serum_25-Hydroxy_vitamin_D3_level-44LP.00_Blood_trace_elements_Over_vitamins-1001400249	TBD
Serum_A1_-_antitrypsin-44C6.00_Enzymes_Over_Specific_proteins-1001400314	TBD
Serum_C_reactive_protein_level-44CS.00_C_Reactive_protein-1001400144	CRP
Serum_FSH_level-443h.00_Follicle_Stimulating_Hormone-1001400014	FSH
Serum_HDL-non-HDL_cholesterol_ratio-44P8.00_Blood_lipid_ratios-1001400239	HDL/nonHDL
Serum_HDL_cholesterol_level-44P5.00_High_Density_Lipoprotein-1001400031	HDL
Serum_LDL_Over_HDL_ratio-44lL.00_Blood_lipid_ratios-1001400239	LDL/HDL
Serum_LDL_cholesterol_level-44P6.00_Low_Density_Lipoprotein-1001400035	LDL
Serum_LH_level-443e.00_Luteinising_Hormone-1001400037	LuteinisingHormone
Serum_T3_level-4424.00_Triodothyronine-1001400034	T3
Serum_T4_level-4426.00_Thyroxine-1001400036	T4
Serum_TIBC-42R5.00_Total_iron_binding_capacity-1001400042	TIBC
Serum_TSH_level-442W.00_Thyroid_Stimulating_Hormone-1001400049	TSH
Serum_TSH_level_normal-442A000_Thyroid_Stimulating_Hormone-1001400049	TSH
Serum_VLDL_cholesterol_level-44P7.00_Very_low_density_lipoprotein-1001400054	VLDL
Serum__Over__plasma_proteins-44M..00_Other_Laboratory_tests-1001400153	TotalProtein
Serum__Over__plasma_proteins-44M..00_Total_protein-1001400043	TotalProtein
Serum_alanine_aminotransferase_level-44GB.00_Alanine_Aminotransferase-1001400006	ALT
Serum_alanine_aminotransferase_level-44GB.00_Other_Laboratory_tests-1001400153	ALT
Serum_albumin-44M4.00_Albumin-1001400002	Albumin
Serum_albumin-44M4.00_Other_Laboratory_tests-1001400153	Albumin
Serum_albumin_normal-44M4000_Albumin-1001400002	Albumin
Serum_alk._phos._normal-44F1.00_Alkaline_Phosphatase-1001400004	ALP
Serum_alkaline_phosphatase-44F..00_Alkaline_Phosphatase-1001400004	ALP
Serum_alkaline_phosphatase_NOS-44FZ.00_Alkaline_Phosphatase-1001400004	ALP
Serum_alkaline_phosphatase_liver_isoenzyme_level-44FD.00_Alkaline_Phosphatase-1001400004	ALP
Serum_alpha-feto_protein-44B..00_Alpha_fetoprotein-1001400005	TBD
Serum_amylase_(pancreatic)-44C4.00_Amylase-1001400136	Amylase
Serum_amylase_level-44CN.00_Amylase-1001400136	Amylase
Serum_angiotensin_converting_enzyme_level-44CH.00_Enzymes_Over_Specific_proteins-1001400314	TBD
Serum_anion_gap-44IB.00_Anion_gap-1001400313	SerumAnionGap
Serum_beta_2_microglobulin_level-44CF.00_Enzymes_Over_Specific_proteins-1001400314	TBD
Serum_bicarbonate-44I7.00_Serum_bicarbonate-1001400245	Bicarbonate
Serum_bilirubin_level-44E..00_Bilirubin-1001400009	Bilirubin
Serum_bilirubin_normal-44E1.00_Bilirubin-1001400009	Bilirubin
Serum_caeruloplasmin-44C5.00_Enzymes_Over_Specific_proteins-1001400314	TBD
Serum_calcium-44I8.00_Calcium-1001400010	Calcium
Serum_calcium-44I8.00_Calcium_adjusted-1001400012	Calcium
Serum_carbamazepine_level-44W5.00_Carbemazepine-1001400015	TBD
Serum_chloride-44I6.00_Serum_chloride-1001400016	Chloride
Serum_cholesterol-44P..00_Other_Laboratory_tests-1001400153	Cholesterol
Serum_cholesterol-44P..00_Serum_cholesterol-1001400017	Cholesterol
Serum_cholesterol_NOS-44PZ.00_Serum_cholesterol-1001400017	Cholesterol
Serum_cholesterol_Over_HDL_ratio-44lF.00_Blood_lipid_ratios-1001400239	Cholesterol/HDL
Serum_cholesterol_Over_HDL_ratio-44lF.00_Other_Laboratory_tests-1001400153	Cholesterol/HDL
Serum_cholesterol_borderline-44P2.00_Serum_cholesterol-1001400017	Cholesterol
Serum_cholesterol_normal-44P1.00_Serum_cholesterol-1001400017	Cholesterol
Serum_cholesterol_raised-44P3.00_Serum_cholesterol-1001400017	Cholesterol
Serum_conjugated_bilirubin_level-44EB.00_Bilirubin-1001400009	Bilirubin
Serum_cortisol-4482.00_Serum_cortisol-1001400242	Cortisol
Serum_creatine_kinase_level-44HG.00_Creatine_phosphokinase_level-1001400018	CreatinineKinase
Serum_creatinine-44J3.00_Other_Laboratory_tests-1001400153	Creatinine
Serum_creatinine-44J3.00_Serum_creatinine-1001400019	Creatinine
Serum_creatinine_NOS-44J3z00_Serum_creatinine-1001400019	Creatinine
Serum_creatinine_normal-44J3200_Serum_creatinine-1001400019	Creatinine
Serum_creatinine_phosphokinase_MB_isoenzyme_level-44H8.00_Cardiac_enzymes-1001400236	TBD
Serum_creatinine_raised-44J3300_Serum_creatinine-1001400019	Creatinine
Serum_digoxin_level-44W9.00_Digoxin_blood_level-1001400021	Digoxin
Serum_fasting_HDL_cholesterol_level-44PB.00_High_Density_Lipoprotein-1001400031	HDL
Serum_fasting_LDL_cholesterol_level-44PD.00_Low_Density_Lipoprotein-1001400035	LDL
Serum_fasting_glucose_level-44f1.00_Blood_glucose-1001400067	Glucose
Serum_fasting_glucose_level-44f1.00_Fasting_glucose-1001400139	Glucose
Serum_fasting_total_cholesterol-44PK.00_Serum_cholesterol-1001400017	Cholesterol
Serum_fasting_triglyceride_level-44Q4.00_Triglycerides-1001400045	Triglycerides
Serum_ferritin-42R4.00_Other_Laboratory_tests-1001400153	Ferritin
Serum_ferritin-42R4.00_Serum_ferritin-1001400024	Ferritin
Serum_ferritin_normal-42R4200_Serum_ferritin-1001400024	Ferritin
Serum_folate-42U5.00_Folate_level-1001400013	Folate
Serum_free_T4_level-442V.00_Free_Thyroxine-1001400266	FreeT4
Serum_free_triiodothyronine_level-442U.00_Free_Tri-iodothyronine-1001400265	FreeT3
Serum_fructosamine-44Z1.00_Fructosamine-1001400082	Fructosamine
Serum_gamma-glutamyl_transferase_level-44G9.00_Gamma_Glutamyl_Transpeptidase-1001400025	GGT
Serum_globulin-44M5.00_Serum_globulin-1001400248	Globulin
Serum_glucose_level-44f..00_Blood_glucose-1001400067	Glucose
Serum_glucose_level-44f..00_Other_Laboratory_tests-1001400153	Glucose
Serum_inorganic_phosphate-44I9.00_Serum_Inorganic_Phosphate-1001400061	InorganicPhosphate
Serum_iron_level-42R7.00_Serum_iron_tests-1001400023	Iron
Serum_iron_normal-42R1.00_Serum_iron_tests-1001400023	Iron
Serum_lactate_dehydrogenase_level-44HF.00_Lactate_Dehydrogenase-1001400033	LDH
Serum_lithium_level-44W8.00_Lithium_levels-1001400039	Lithium
Serum_magnesium_level-44LD.00_Blood_trace_elements_Over_vitamins-1001400249	Magnesium
Serum_oestradiol_level-4465.00_Oestradiol_level-1001400055	Serum_Oestradiol
Serum_osmolality-44J4.00_Serum_osmolality-1001400247	TBD
Serum_paraprotein_level-44MB.00_Total_protein-1001400043	TBD
Serum_parathyroid_hormone-44A1.00_Serum_Parathyroid_Hormone-1001400272	TBD
Serum_phenytoin_level-44W3.00_Phenytoin-1001400059	TBD
Serum_potassium-44I4.00_Potassium-1001400066	Potassium
Serum_pro-brain_natriuretic_peptide_level-44AP.00_Other_Laboratory_tests-1001400153	TBD
Serum_progesterone-4463.00_Progesterone-1001400068	Progesterone
Serum_prolactin_level-443j.00_Prolactin_level-1001400070	Prolactin
Serum_protein_profile-44MV.00_Total_protein-1001400043	TotalProtein
Serum_random_HDL_cholesterol_level-44PC.00_High_Density_Lipoprotein-1001400031	RandomHDL
Serum_random_LDL_cholesterol_level-44PE.00_Low_Density_Lipoprotein-1001400035	RandomLDL
Serum_random_glucose_level-44f0.00_Blood_glucose-1001400067	RandomGlucose
Serum_random_glucose_level-44f0.00_Other_Laboratory_tests-1001400153	RandomGlucose
Serum_random_triglyceride_level-44Q5.00_Triglycerides-1001400045	RandomTriglyceride
Serum_rheumatoid_antibody_level-43F8.00_Rheumatoid_factor-1001400159	Rheumatoid_Factor
Serum_rheumatoid_antigen_level-43F5.00_Rheumatoid_factor-1001400159	Rheumatoid_Factor
Serum_sex_hormone_binding_globulin_level-44CD.00_Sex_Hormone_Binding_Globulin-1001400273	Sex_Hormone_Binding_Globulin
Serum_sodium-44I5.00_Sodium-1001400032	Na
Serum_sodium_level_normal-44I5000_Sodium-1001400032	Na
Serum_sodium_valproate_level-44W4.00_Valproate-1001400052	TBD
Serum_testosterone-4473.00_Testosterone-1001400038	Testosterone
Serum_theophylline_level-44Wl.00_Theophylline-1001400040	Teophylline
Serum_tissue_transglutaminase_level-44Ce.00_Other_Laboratory_tests-1001400153	TBD
Serum_total_HCG_level-44Z3.00_Human_Chorionic_Gonadotrophin-1001400029	HCG
Serum_total_bilirubin_level-44EC.00_Bilirubin-1001400009	Bilirubin
Serum_total_cholesterol_level-44PJ.00_Serum_cholesterol-1001400017	Cholesterol
Serum_total_lactate_dehydrogenase_level-44HA.00_Cardiac_enzymes-1001400236	LDH
Serum_total_protein-44M3.00_Other_Laboratory_tests-1001400153	TotalProtein
Serum_total_protein-44M3.00_Total_protein-1001400043	TotalProtein
Serum_total_protein_normal-44M3000_Other_Laboratory_tests-1001400153	TotalProtein
Serum_total_protein_normal-44M3000_Total_protein-1001400043	TotalProtein
Serum_transferrin-44CB.00_Enzymes_Over_Specific_proteins-1001400314	Transferin
Serum_triglycerides-44Q..00_Triglycerides-1001400045	Triglycerides
Serum_triglycerides_NOS-44QZ.00_Triglycerides-1001400045	Triglycerides
Serum_triglycerides_normal-44Q1.00_Triglycerides-1001400045	Triglycerides
Serum_triglycerides_raised-44Q3.00_Triglycerides-1001400045	Triglycerides
Serum_troponin_I_level-44MG.00_Total_protein-1001400043	TroponinI
Serum_troponin_T_level-44MC.00_Total_protein-1001400043	TroponinT
Serum_urate_level-44K5.00_Uric_acid_blood_level-1001400132	Urate
Serum_urea_level-44J..13_Urea_-_blood-1001400051	TBD
Serum_urea_level-44J9.00_Urea_-_blood-1001400051	Urea
Serum_uric_acid-44K..11_Uric_acid_blood_level-1001400132	Urate
Serum_vitamin_B12-42T..00_B12_Levels-1001400008	B12
Serum_vitamin_D-44LA.00_Blood_trace_elements_Over_vitamins-1001400249	VitaminD
Serum_vitamin_D2_level-44Lg.00_Blood_trace_elements_Over_vitamins-1001400249	VitaminD2
Serum_vitamin_level-44Ld.00_Blood_trace_elements_Over_vitamins-1001400249	VitaminLevel
Serum_zinc_protoporphyrin-44Z4.00_Other_Biochemistry_tests-1001400276	Zinc
TSH_-_thyroid_stim._hormone-442A.00_Thyroid_Stimulating_Hormone-1001400049	TSH
TSH_level-442..12_Other_Laboratory_tests-1001400153	TSH
TSH_level-442..12_Thyroid_Stimulating_Hormone-1001400049	TSH
Test_-_laboratory-4....12_Other_Laboratory_tests-1001400153	NULL
Thrombin_time-42Q8.00_Thrombin_time-1001400297	TBD
Thyroid_hormone_tests-442..00_Thyroid_Stimulating_Hormone-1001400049	TSH
Tonometry-3126.00_Intra_Ocular_Pressure_Left-1001400293	TBD
Tonometry-3126.00_Intra_Ocular_Pressure_Right-1001400295	TBD
Total_alkaline_phosphatase-44F3.00_Alkaline_Phosphatase-1001400004	ALP
Total_bilirubin-44E3.00_Bilirubin-1001400009	Bilirubin
Total_cholesterol-HDL_ratio-44PF.00_Blood_lipid_ratios-1001400239	Cholesterol/HDL
Total_cholesterol_measurement-44PH.00_Serum_cholesterol-1001400017	Cholesterol
Total_white_blood_count-42H7.00_White_blood_count-1001400056	WBC
Total_white_cell_count-42H..00_White_blood_count-1001400056	WBC
Transferrin_saturation_index-42d1.00_Other_Laboratory_tests-1001400153	Transferrin_Saturation_Index
Unsaturated_iron_binding_capacity-42R8.00_Total_iron_binding_capacity-1001400042	TBD
Urea_-_blood-44J..11_Other_Laboratory_tests-1001400153	Urea
Urea_-_blood-44J..11_Urea_-_blood-1001400051	Urea
Urine_albumin-46N4.00_Urine_Biochemistry-1001400250	UrineAlbumin
Urine_albumin-creatinine_ratio-46TC.00_Albumin_Creatinine_Ratio-1001400319	UrineAlbumin/Creatinine
Urine_albumin-creatinine_ratio-46TC.00_Urine_Biochemistry-1001400250	UrineAlbumin/Creatinine
Urine_creatine-46M8.00_Urine_Biochemistry-1001400250	UrineCreatinine
Urine_creatinine-46M7.00_Urine_Biochemistry-1001400250	UrineCreatinine
Urine_dipstick_for_pH-46A9.00_Urine_dipstick_for_pH-1001400310	Urine_Dipstick_pH
Urine_microalbumin-46W..00_Urine_microalbumin-1001400311	Urine_Microalbumin
Urine_microalbumin-creatinine_ratio-46TD.00_Albumin_Creatinine_Ratio-1001400319	TBD
Urine_microalbumin-creatinine_ratio-46TD.00_Urine_Biochemistry-1001400250	TBD
Urine_microalbumin_negative-46W1.00_Urine_microalbumin-1001400311	Urine_Microalbumin
Urine_osmolality-46MB.00_Urine_Biochemistry-1001400250	TBD
Urine_protein-46N..00_Urine_Biochemistry-1001400250	UrineTotalProtein
Urine_protein_Over_creatinine_index-46N7.00_Urine_Biochemistry-1001400250	TBD
Urine_protein_Over_creatinine_ratio-44lD.00_Albumin_Creatinine_Ratio-1001400319	Urine_Protein_Creatinine
Urine_protein_Over_creatinine_ratio-44lD.00_Other_Biochemistry_tests-1001400276	Urine_Protein_Creatinine
Urine_sodium-46M4.00_Urine_Biochemistry-1001400250	UrineSodium
Urine_total_protein-46N3.00_Urine_Biochemistry-1001400250	UrineTotalProtein
Urine_urate-46M5.00_Urine_Biochemistry-1001400250	UrineUrate
Vital_capacity_test-3386.11_Forced_Vital_Capacity-1001400262	TBD
Vitamin_B12_level-44Lc.00_Blood_trace_elements_Over_vitamins-1001400249	B12
Wants_to_lose_weight-66CC.00_Scoring_test_result-1001400287	NULL
White_blood_count-42H..11_White_blood_count-1001400056	WBC
White_cell_count-42H..12_White_blood_count-1001400056	WBC
White_cell_count_normal-42H1.00_White_blood_count-1001400056	WBC
[V]Screening_for_other_Over_unspecified_cardiovascular_disease-ZV7B200_Scoring_test_result-1001400287	NULL
24_hour_urine_5-hydroxyindole_acetic_acid_output-46TE.00_Urine_Biochemistry-1001400250	TBD
24_hour_urine_3-methoxytyramine_output-46e6.00_Urine_Biochemistry-1001400250	TBD
120_minute_serum_TSH_level-442S.00_Thyroid_Stimulating_Hormone-1001400049	TBD
24_hour_urine_adrenaline_output-46TF.00_Urine_Biochemistry-1001400250	TBD
24_hour_urine_calcium_output-46MC.00_Urine_Biochemistry-1001400250	TBD
24_hour_urine_dopamine_output-46TL.00_Urine_Biochemistry-1001400250	TBD
24_hour_urine_metadrenaline_output-46LG.00_Urine_Biochemistry-1001400250	TBD
24_hour_urine_noradrenaline_output-46LB.00_Urine_Biochemistry-1001400250	TBD
24_hour_urine_normetadrenaline_output-46LH.00_Urine_Biochemistry-1001400250	TBD
25-Hydroxyvitamin_D2_level-4QB4200_Other_Biochemistry_tests-1001400276	TBD
25-Hydroxyvitamin_D_level-4QB4500_Other_Biochemistry_tests-1001400276	TBD
25-Hydroxyvitamin_D3_level-4QB4300_Other_Biochemistry_tests-1001400276	TBD
2_hour_post-prandial_blood_glucose_level-44U7.00_Blood_glucose-1001400067	Glucose
60-80%_of_predicted_peak_flow_rate-339F.00_PF_current-1001400210	TBD
60_minute_blood_glucose_level-44TF.00_Blood_glucose-1001400067	TBD
60_minute_plasma_glucose_level-44g4.00_Blood_glucose-1001400067	TBD
Adjusted_serum_calcium_level-44IC.11_Calcium_adjusted-1001400012	CorrectedCalcium
Albumin__Over__creatinine_ratio-44J7.00_Other_Laboratory_tests-1001400153	TBD
Alpha-feto_protein_NOS-44BZ.00_Alpha_fetoprotein-1001400005	TBD
Alpha-feto_protein_normal-44B2.00_Alpha_fetoprotein-1001400005	TBD
ALT_Over_SGPT_level_abnormal-44G3100_Alanine_Aminotransferase-1001400006	ALT
Antenatal_ultrasound_scan_at_17-22_weeks-62GD.00_Maternity_ultra_sound_scan-1001400161	TBD
Antenatal_ultrasound_scan_at_9-16_weeks-62GC.00_Maternity_ultra_sound_scan-1001400161	TBD
APTT_50-50_mix-42j9.00_Partial_thromboplastin_time-1001400211	PTT
ASO_-_antistreptolysin_O_titre-43E7.00_Antistreptolysin_O_titre-1001400137	TBD
AST_-_aspartate_transam.(SGOT)-44H5.00_Cardiac_enzymes-1001400236	TBD
Base_excess-44ZG.00_Other_Biochemistry_tests-1001400276	TBD
Basophil_count_normal-42L1.00_Basophil_count-1001400215	BasNum
Best_ever_peak_expiratory_flow_rate-339D.11_PF_best_ever-1001400206	TBD
Bilirubin_profile-44x7.00_Other_Laboratory_tests-1001400153	TBD
Blast_cell_count-42O5.00_Large_unstained_cells-1001400163	TBD
Blood_bicarbonate_level-44h3.00_Other_Laboratory_tests-1001400153	Bicarbonate
Blood_chemistry_-_general_NOS-441Z.00_Other_Laboratory_tests-1001400153	TBD
Blood_chemistry_-_general-441..00_Other_Laboratory_tests-1001400153	TBD
Blood_ethanol_level-44X3.00_Alcohol_test-1001400003	TBD
Blood_chemistry_normal-4412.00_Other_Laboratory_tests-1001400153	TBD
Blood_glucose_14+_mmol_Over_L-44UZ.00_Blood_glucose-1001400067	Glucose
Blood_glucose_method-44T..00_Other_Laboratory_tests-1001400153	Glucose
Blood_glucose_method_NOS-44TZ.00_Blood_glucose-1001400067	TBD
Blood_haematinic_levels-42d..00_Other_Laboratory_tests-1001400153	TBD
Blood_ionised_calcium_level-44hD.00_Other_Laboratory_tests-1001400153	TBD
Blood_lead_level-44X8.00_Blood_lead_level-1001400290	TBD
Blood_oxygen_saturation-44YA.00_Other_Laboratory_tests-1001400153	TBD
Blood_urate_normal-44K1.00_Uric_acid_blood_level-1001400132	Urate
Blood_urate_NOS-44KZ.00_Uric_acid_blood_level-1001400132	Urate
Blood_urate_raised-44K2.00_Uric_acid_blood_level-1001400132	Urate
Blood_zinc-44L1.00_Blood_trace_elements_Over_vitamins-1001400249	TBD
Calcium_adjusted_level-4Q72100_Other_Biochemistry_tests-1001400276	TBD
Calcium_level-4Q72.00_Other_Biochemistry_tests-1001400276	TBD
Calculated_free_testosterone-4Q2F.00_Testosterone-1001400038	TBD
Calprotectin_level-4Q3J.00_Other_Biochemistry_tests-1001400276	TBD
Calculated_LDL_cholesterol_level-44PI.00_Other_Laboratory_tests-1001400153	LDL
Carbamazepine-_blood_level-44W5.11_Carbemazepine-1001400015	TBD
Carboxyhaemoglobin_level-42Y0.00_Carboxyhaemoglobin-1001400277	TBD
Cardiac_enzymes_abnormal-44H3.00_Aspartate_Aminotransferase-1001400007	TBD
Coeliac_disease_screen-68W1.00_Other_Biochemistry_tests-1001400276	TBD
Coeliac_disease_screen-68W1.00_Other_Lab_Result_Information-1001400329	TBD
Combined_total_vitamin_D2_and_D3_level-4QB4400_Other_Biochemistry_tests-1001400276	TBD
Complement_test-43I..00_Complement_tests-1001400232	TBD
Creatinine_clearance-4513.11_Creatinine_clearance-1001400020	TBD
Creatinine_clearance_test-4517.00_Creatinine_clearance-1001400020	TBD
Diurnal_variation_of_peak_expiratory_flow_rate-3395000_PF_current-1001400210	TBD
eGFR_using_creatinine_(CKD-EPI)_per_1.73_square_metres-451N.00_Glomerular_filtration_rate-1001400326	eGFR
Eosinopenia-42K2.00_Eosinophil_count-1001400022	EosNum
Eosinophil_count_normal-42K1.00_Eosinophil_count-1001400022	EosNum
ESR_raised-42B6300_Erythrocyte_sedimentation_rate-1001400138	Erythrocyte
Expected_FEV1-339P.00_FEV1_Over_FVC-1001400261	TBD
Expected_FVC-339Q.00_FEV1_Over_FVC-1001400261	TBD
Expected_peak_expiratory_flow_rate-339C.11_PF_predicted-1001400208	TBD
Fasting_blood_glucose_level-44TK.00_Fasting_glucose-1001400139	Glucose
Ferritin_level_low-42R4100_Other_Laboratory_tests-1001400153	Ferritin
FEV1_after_bronchodilation-339b.00_Forced_Expiratory_Volume_in_1_sec-1001400260	TBD
FEV1_before_bronchodilation-339a.00_Forced_Expiratory_Volume_in_1_sec-1001400260	TBD
FEV1_Over_FVC_LessThan_70%_of_predicted-339U.00_FEV1_Over_FVC-1001400261	TBD
FEV1_Over_FVC_percent-339R.00_PF_current-1001400210	TBD
FEV1_Over_FVC_ratio_abnormal-3399.00_FEV1_Over_FVC-1001400261	TBD
FEV1_Over_FVC_ratio_after_bronchodilator-339m.00_FEV1_Over_FVC-1001400261	TBD
FEV1_Over_FVC_ratio_before_bronchodilator-339l.00_FEV1_Over_FVC-1001400261	TBD
FEV1_Over_FVC_ratio_before_bronchodilator-339l.00_PF_last_attack_before_nebuliser-1001400202	TBD
Forced_expired_volume_in_1_second-339O.00_PF_current-1001400210	TBD
Forced_expired_volume_in_1_second_percentage_change-3397100_Forced_Expiratory_Volume_in_1_sec-1001400260	TBD
Forced_vital_capacity_-_FVC-3396.00_FEV1_Over_FVC-1001400261	TBD
Forced_expired_volume_in_one_second_Over_vital_capacity_ratio-339O100_Forced_Expiratory_Volume_in_1_sec-1001400260	TBD
