CPT_CODE	CPT_DESCR
15221	SKIN FULL GRAFT ADD-ON
15240	SKIN FULL GRAFT
15241	SKIN FULL GRAFT ADD-ON
15260	SKIN FULL GRAFT
15261	SKIN FULL GRAFT ADD-ON
15300	"APPLY SKINALLOGRFT, T/ARM/LG"
15301	APPLY SKNALLOGRFT T/A/L ADDL
15320	APPLY SKIN ALLOGRFT F/N/HF/G
15321	APLY SKNALLOGRFT F/N/HFG ADD
15330	APLY ACELL ALOGRFT T/ARM/LEG
15331	APLY ACELL GRFT T/A/L ADD-ON
15335	"APPLY ACELL GRAFT, F/N/HF/G"
15336	APLY ACELL GRFT F/N/HF/G ADD
15340	APPLY CULT SKIN SUBSTITUTE
15341	APPLY CULT SKIN SUB ADD-ON
15342	"CULTURED SKIN GRAFT, 25 CM"
15343	CULTURE SKN GRAFT ADDL 25 CM
15350	SKIN HOMOGRAFT
15351	SKIN HOMOGRAFT ADD-ON
15360	"APPLY CULT DERM SUB, T/A/L"
15361	APLY CULT DERM SUB T/A/L ADD
15365	APPLY CULT DERM SUB F/N/HF/G
15366	APPLY CULT DERM F/HF/G ADD
15400	SKIN HETEROGRAFT
15401	SKIN HETEROGRAFT ADD-ON
15416	SKIN FLAP TRANSPLANT
15420	"APPLY SKIN XGRAFT, F/N/HF/G"
15421	APPLY SKN XGRFT F/N/HF/G ADD
15430	APPLY ACELLULAR XENOGRAFT
15431	APPLY ACELLULAR XGRAFT ADD
15570	FORM SKIN PEDICLE FLAP
15572	FORM SKIN PEDICLE FLAP
15574	FORM SKIN PEDICLE FLAP
15576	FORM SKIN PEDICLE FLAP
15580	ATTACH SKIN PEDICLE GRAFT
15600	SKIN GRAFT
15610	SKIN GRAFT
15620	SKIN GRAFT
15625	SKIN GRAFT PROCEDURE
15630	SKIN GRAFT
15650	TRANSFER SKIN PEDICLE FLAP
15732	"MUSCLE-SKIN GRAFT, HEAD/NECK"
15734	"MUSCLE-SKIN GRAFT, TRUNK"
15736	"MUSCLE-SKIN GRAFT, ARM"
15738	"MUSCLE-SKIN GRAFT, LEG"
15740	ISLAND PEDICLE FLAP GRAFT
15745	GRAFT MYOCUTANEOUS FALP
15750	NEUROVASCULAR PEDICLE GRAFT
15755	MICROVASCULAR FLAP GRAFT
15756	FREE MYO/SKIN FLAP MICROVASC
15757	"FREE SKIN FLAP, MICROVASC"
15758	"FREE FASCIAL FLAP, MICROVASC"
15760	COMPOSITE SKIN GRAFT
15770	DERMA-FAT-FASCIA GRAFT
15775	HAIR TRANSPLANT PUNCH GRAFTS
15776	HAIR TRANSPLANT PUNCH GRAFTS
15780	ABRASION TREATMENT OF SKIN
15781	ABRASION TREATMENT OF SKIN
15782	ABRASION TREATMENT OF SKIN
15783	ABRASION TREATMENT OF SKIN
15786	"ABRASION, LESION, SINGLE"
15787	"ABRASION, LESIONS, ADD-ON"
15788	"CHEMICAL PEEL, FACE, EPIDERM"
15789	"CHEMICAL PEEL, FACE, DERMAL"
15790	"CHEMICAL PEEL, FACE"
15791	"CHEMICAL PEEL, OF SKIN"
15792	"CHEMICAL PEEL, NONFACIAL"
15793	"CHEMICAL PEEL, NONFACIAL"
15810	SALABRASION
15811	SALABRASION
15819	"PLASTIC SURGERY, NECK"
15820	REVISION OF LOWER EYELID
15821	REVISION OF LOWER EYELID
15822	REVISION OF UPPER EYELID
15823	REVISION OF UPPER EYELID
15824	REMOVAL OF FOREHEAD WRINKLES
15825	REMOVAL OF NECK WRINKLES
15826	REMOVAL OF BROW WRINKLES
15828	REMOVAL OF FACE WRINKLES
15829	REMOVAL OF SKIN WRINKLES
15831	EXCISE EXCESSIVE SKIN TISSUE
15832	EXCISE EXCESSIVE SKIN TISSUE
15833	EXCISE EXCESSIVE SKIN TISSUE
15834	EXCISE EXCESSIVE SKIN TISSUE
15835	EXCISE EXCESSIVE SKIN TISSUE
15836	EXCISE EXCESSIVE SKIN TISSUE
15837	EXCISE EXCESSIVE SKIN TISSUE
15838	EXCISE EXCESSIVE SKIN TISSUE
15839	EXCISE EXCESSIVE SKIN TISSUE
15840	GRAFT FOR FACE NERVE PALSY
15841	GRAFT FOR FACE NERVE PALSY
15842	FLAP FOR FACE NERVE PALSY
15845	"SKIN AND MUSCLE REPAIR, FACE"
15850	REMOVAL OF SUTURES
15851	REMOVAL OF SUTURES
15852	DRESSING CHANGE NOT FOR BURN
15860	TEST FOR BLOOD FLOW IN GRAFT
15876	SUCTION ASSISTED LIPECTOMY
15877	SUCTION ASSISTED LIPECTOMY
15878	SUCTION ASSISTED LIPECTOMY
15879	SUCTION ASSISTED LIPECTOMY
15920	REMOVAL OF TAIL BONE ULCER
15922	REMOVAL OF TAIL BONE ULCER
15931	REMOVE SACRUM PRESSURE SORE
15933	REMOVE SACRUM PRESSURE SORE
15934	REMOVE SACRUM PRESSURE SORE
15935	REMOVE SACRUM PRESSURE SORE
15936	REMOVE SACRUM PRESSURE SORE
15937	REMOVE SACRUM PRESSURE SORE
15940	REMOVE HIP PRESSURE SORE
15941	REMOVE HIP PRESSURE SORE
15944	REMOVE HIP PRESSURE SORE
15945	REMOVE HIP PRESSURE SORE
15946	REMOVE HIP PRESSURE SORE
15950	REMOVE THIGH PRESSURE SORE
15951	REMOVE THIGH PRESSURE SORE
15952	REMOVE THIGH PRESSURE SORE
15953	REMOVE THIGH PRESSURE SORE
15954	REMOVE THIGH PRESSURE SORE
15955	REMOVE THIGH PRESSURE SORE
15956	REMOVE THIGH PRESSURE SORE
15958	REMOVE THIGH PRESSURE SORE
15960	REMOVE HEEL PRESSURE SORE
15961	REMOVE HEEL PRESSURE SORE
15964	REMOVE HEEL PRESSURE SORE
15965	REMOVE HEEL PRESSURE SORE
15966	REMOVE HEEL PRESSURE SORE
15967	REMOVE HEEL PRESSURE SORE
15970	REMOVE LEG PRESSURE SORE
15971	REMOVE LEG PRESSURE SORE
15972	REMOVE LEG PRESSURE SORE
15973	REMOVE LEG PRESSURE SORE
15974	REMOVE LEG PRESSURE SORE
15975	REMOVE LEG PRESSURE SORE
15980	REMOVE KNEE PRESSURE SORE
15981	REMOVE KNEE PRESSURE SORE
15982	REMOVE KNEE PRESSURE SORE
15983	REMOVE KNEE PRESSURE SORE
15999	REMOVAL OF PRESSURE SORE
16000	INITIAL TREATMENT OF BURN(S)
16010	TREATMENT OF BURN(S)
16015	TREATMENT OF BURN(S)
16020	TREATMENT OF BURN(S)
16025	TREATMENT OF BURN(S)
16030	TREATMENT OF BURN(S)
16035	"INCISION OF BURN SCAB, INITI"
16036	ESCHAROTOMY; ADDL INCISION
16040	BURN WOUND EXCISION
16041	BURN WOUND EXCISION
16042	BURN WOUND EXCISION
17000	DESTROY BENIGN/PREMLG LESION
17001	DESTRUCTION OF ADD'L LESIONS
17002	DESTRUCTION OF ADD'L LESIONS
17003	"DESTROY LESIONS, 2-14"
17004	"DESTROY LESIONS, 15 OR MORE"
17010	DESTRUCTION SKIN LESION(S)
17100	DESTRUCTION OF SKIN LESION
17101	DESTRUCTION OF 2ND LESION
17102	DESTRUCTION OF ADD'L LESIONS
17104	DESTRUCTION OF SKIN LESIONS
17105	DESTRUCTION OF SKIN LESIONS
17106	DESTRUCTION OF SKIN LESIONS
17107	DESTRUCTION OF SKIN LESIONS
17108	DESTRUCTION OF SKIN LESIONS
17110	"DESTRUCT LESION, 1-14"
17111	"DESTRUCT LESION, 15 OR MORE"
17200	ELECTROCAUTERY OF SKIN TAGS
17201	ELECTROCAUTERY ADDED LESIONS
17250	"CHEMICAL CAUTERY, TISSUE"
17260	DESTRUCTION OF SKIN LESIONS
17261	DESTRUCTION OF SKIN LESIONS
17262	DESTRUCTION OF SKIN LESIONS
17263	DESTRUCTION OF SKIN LESIONS
17264	DESTRUCTION OF SKIN LESIONS
17266	DESTRUCTION OF SKIN LESIONS
17270	DESTRUCTION OF SKIN LESIONS
17271	DESTRUCTION OF SKIN LESIONS
17272	DESTRUCTION OF SKIN LESIONS
17273	DESTRUCTION OF SKIN LESIONS
17274	DESTRUCTION OF SKIN LESIONS
17276	DESTRUCTION OF SKIN LESIONS
17280	DESTRUCTION OF SKIN LESIONS
17281	DESTRUCTION OF SKIN LESIONS
17282	DESTRUCTION OF SKIN LESIONS
17283	DESTRUCTION OF SKIN LESIONS
17284	DESTRUCTION OF SKIN LESIONS
17286	DESTRUCTION OF SKIN LESIONS
17303	CHEMOSURGERY OF SKIN LESION
17304	"1 STAGE MOHS, UP TO 5 SPEC"
17305	"2 STAGE MOHS, UP TO 5 SPEC"
17306	"3 STAGE MOHS, UP TO 5 SPEC"
17307	MOHS ADDL STAGE UP TO 5 SPEC
17310	MOHS ANY STAGE > 5 SPEC EACH
17340	CRYOTHERAPY OF SKIN
17360	SKIN PEEL THERAPY
17380	HAIR REMOVAL BY ELECTROLYSIS
17999	SKIN TISSUE PROCEDURE
19000	DRAINAGE OF BREAST LESION
19001	DRAIN BREAST LESION ADD-ON
19020	INCISION OF BREAST LESION
19030	INJECTION FOR BREAST X-RAY
19100	BX BREAST PERCUT W/O IMAGE
19101	"BIOPSY OF BREAST, OPEN"
19102	BX BREAST PERCUT W/IMAGE
19103	BX BREAST PERCUT W/DEVICE
19110	NIPPLE EXPLORATION
19112	EXCISE BREAST DUCT FISTULA
19120	REMOVAL OF BREAST LESION
19125	"EXCISION, BREAST LESION"
19126	"EXCISION, ADDL BREAST LESION"
19140	REMOVAL OF BREAST TISSUE
19160	REMOVAL OF BREAST TISSUE
19162	"REMOVE BREAST TISSUE, NODES"
19180	REMOVAL OF BREAST
19182	REMOVAL OF BREAST
19200	REMOVAL OF BREAST
19220	REMOVAL OF BREAST
19240	REMOVAL OF BREAST
19260	REMOVAL OF CHEST WALL LESION
19271	REVISION OF CHEST WALL
19272	EXTENSIVE CHEST WALL SURGERY
19290	"PLACE NEEDLE WIRE, BREAST"
19291	"PLACE NEEDLE WIRE, BREAST"
19295	"PLACE BREAST CLIP, PERCUT"
19296	PLACE PO BREAST CATH FOR RAD
19297	PLACE BREAST CATH FOR RAD
19298	PLACE BREAST RAD TUBE/CATHS
19316	SUSPENSION OF BREAST
19318	REDUCTION OF LARGE BREAST
19324	ENLARGE BREAST
19325	ENLARGE BREAST WITH IMPLANT
19328	REMOVAL OF BREAST IMPLANT
19330	REMOVAL OF IMPLANT MATERIAL
19340	IMMEDIATE BREAST PROSTHESIS
19342	DELAYED BREAST PROSTHESIS
19350	BREAST RECONSTRUCTION
19355	CORRECT INVERTED NIPPLE(S)
19357	BREAST RECONSTRUCTION
19360	BREAST RECONSTRUCTION
19361	BREAST RECONSTRUCTION
19362	BREAST RECONSTRUCTION
19364	BREAST RECONSTRUCTION
19366	BREAST RECONSTRUCTION
19367	BREAST RECONSTRUCTION
19368	BREAST RECONSTRUCTION
19369	BREAST RECONSTRUCTION
19370	SURGERY OF BREAST CAPSULE
19371	REMOVAL OF BREAST CAPSULE
19380	REVISE BREAST RECONSTRUCTION
19396	DESIGN CUSTOM BREAST IMPLANT
19499	BREAST SURGERY PROCEDURE
20000	INCISION OF ABSCESS
20005	INCISION OF DEEP ABSCESS
20100	"EXPLORE WOUND, NECK"
20101	"EXPLORE WOUND, CHEST"
20102	"EXPLORE WOUND, ABDOMEN"
20103	"EXPLORE WOUND, EXTREMITY"
20150	EXCISE EPIPHYSEAL BAR
20200	MUSCLE BIOPSY
20205	DEEP MUSCLE BIOPSY
20206	"NEEDLE BIOPSY, MUSCLE"
20220	"BONE BIOPSY, TROCAR/NEEDLE"
20225	"BONE BIOPSY, TROCAR/NEEDLE"
20240	"BONE BIOPSY, EXCISIONAL"
20245	"BONE BIOPSY, EXCISIONAL"
20250	OPEN BONE BIOPSY
20251	OPEN BONE BIOPSY
20299	ANESTHESIA IN CONJUNCTION WITH RADIOLOGY
20500	INJECTION OF SINUS TRACT
20501	INJECT SINUS TRACT FOR X-RAY
20520	REMOVAL OF FOREIGN BODY
20525	REMOVAL OF FOREIGN BODY
20526	"THER INJECTION, CARP TUNNEL"
20550	INJ TENDON SHEATH/LIGAMENT
20551	INJ TENDON ORIGIN/INSERTION
20552	"INJ TRIGGER POINT, 1/2 MUSCL"
20553	"INJECT TRIGGER POINTS, =/> 3"
20600	"DRAIN/INJECT, JOINT/BURSA"
20605	"DRAIN/INJECT, JOINT/BURSA"
20610	"DRAIN/INJECT, JOINT/BURSA"
20612	ASPIRATE/INJ GANGLION CYST
20615	TREATMENT OF BONE CYST
20650	INSERT AND REMOVE BONE PIN
20660	"APPLY, REM FIXATION DEVICE"
20661	APPLICATION OF HEAD BRACE
20662	APPLICATION OF PELVIS BRACE
20663	APPLICATION OF THIGH BRACE
20664	HALO BRACE APPLICATION
20665	REMOVAL OF FIXATION DEVICE
20670	REMOVAL OF SUPPORT IMPLANT
20680	REMOVAL OF SUPPORT IMPLANT
20690	APPLY BONE FIXATION DEVICE
20691	APP OF EXTERN FIX SYSTEM (DEL:123187)
20692	APPLY BONE FIXATION DEVICE
20693	ADJUST BONE FIXATION DEVICE
20694	REMOVE BONE FIXATION DEVICE
20802	"REPLANTATION, ARM, COMPLETE"
20804	"REPLANTATION, ARM, PARTIAL"
20805	"REPLANT FOREARM, COMPLETE"
20806	"REPLANTATION,FOREARM,PARTIAL"
20808	"REPLANTATION HAND, COMPLETE"
20812	"REPLANTATION, HAND, PARTIAL"
20816	"REPLANTATION DIGIT, COMPLETE"
20820	"REPLANTATION, DIGIT, PARTIAL"
20822	"REPLANTATION DIGIT, COMPLETE"
20823	"REPLANTATION, DIGIT, PARTIAL"
20824	"REPLANTATION THUMB, COMPLETE"
20826	"REPLANTATION, THUMB, PARTIAL"
20827	"REPLANTATION THUMB, COMPLETE"
20828	"REPLANTATION, THUMB, PARTIAL"
20832	"REPLANTATION, LEG, COMPLETE"
20834	"REPLANTATION, LEG, PARTIAL"
20838	"REPLANTATION FOOT, COMPLETE"
20840	"REPLANTATION, FOOT, PARTIAL"
20900	REMOVAL OF BONE FOR GRAFT
20902	REMOVAL OF BONE FOR GRAFT
20910	REMOVE CARTILAGE FOR GRAFT
20912	REMOVE CARTILAGE FOR GRAFT
20920	REMOVAL OF FASCIA FOR GRAFT
20922	REMOVAL OF FASCIA FOR GRAFT
20924	REMOVAL OF TENDON FOR GRAFT
20926	REMOVAL OF TISSUE FOR GRAFT
20930	SPINE BONE ALLOGRAFT MORSELIZED
20931	SPINAL BONE ALLOGRAFT
20936	"SPINE BONE AUTOGRAFT RIBS, SPINOUS PRCS"
20937	SPINAL BONE AUTOGRAFT
20938	SPINAL BONE AUTOGRAFT
20950	"FLUID PRESSURE, MUSCLE"
20955	"FIBULA BONE GRAFT, MICROVASC"
20956	"ILIAC BONE GRAFT, MICROVASC"
20957	"MT BONE GRAFT, MICROVASC"
20960	MICROVASCULAR RIB GRAFT
20962	"OTHER BONE GRAFT, MICROVASC"
20969	"BONE/SKIN GRAFT, MICROVASC"
20970	"BONE/SKIN GRAFT, ILIAC CREST"
20971	"BONE-SKIN GRAFT, RIB"
20972	"BONE/SKIN GRAFT, METATARSAL"
20973	"BONE/SKIN GRAFT, GREAT TOE"
20974	ELECTRICAL BONE STIMULATION
20975	ELECTRICAL BONE STIMULATION
20976	ELECTRICAL BONE STIMULATION
20979	US BONE STIMULATION
20982	"ABLATE, BONE TUMOR(S) PERQ"
20999	MUSCULOSKELETAL SURGERY
21010	INCISION OF JAW JOINT
21011	ARTHROTOMY TEMPOMANDIBULAR JOINT BILAT
21015	RESECTION OF FACIAL TUMOR
21020	CRANIECTOMY/SEQUESTRECTOMY FOR OSTEOMYEL
21025	"EXCISION OF BONE, LOWER JAW"
21026	EXCISION OF FACIAL BONE(S)
21029	CONTOUR OF FACE BONE LESION
21030	EXCISE MAX/ZYGOMA B9 TUMOR
21031	"REMOVE EXOSTOSIS, MANDIBLE"
21032	"REMOVE EXOSTOSIS, MAXILLA"
21034	EXCISE MAX/ZYGOMA MLG TUMOR
21040	EXCISE MANDIBLE LESION
21041	REMOVAL OF JAW BONE LESION
21044	REMOVAL OF JAW BONE LESION
21045	EXTENSIVE JAW SURGERY
21046	REMOVE MANDIBLE CYST COMPLEX
21047	EXCISE LWR JAW CYST W/REPAIR
21048	REMOVE MAXILLA CYST COMPLEX
21049	EXCIS UPPR JAW CYST W/REPAIR
21050	REMOVAL OF JAW JOINT
21051	"ARTHRECTOMEY, TEMPO/MANDIBULAR JOINT BIL"
21060	REMOVE JAW JOINT CARTILAGE
21061	"MENISECTOMY, TMJ   DEL 1988"
21070	REMOVE CORONOID PROCESS
21076	PREPARE FACE/ORAL PROSTHESIS
21077	PREPARE FACE/ORAL PROSTHESIS
21079	PREPARE FACE/ORAL PROSTHESIS
21080	PREPARE FACE/ORAL PROSTHESIS
21081	PREPARE FACE/ORAL PROSTHESIS
21082	PREPARE FACE/ORAL PROSTHESIS
21083	PREPARE FACE/ORAL PROSTHESIS
21084	PREPARE FACE/ORAL PROSTHESIS
21085	PREPARE FACE/ORAL PROSTHESIS
21086	PREPARE FACE/ORAL PROSTHESIS
21087	PREPARE FACE/ORAL PROSTHESIS
21088	PREPARE FACE/ORAL PROSTHESIS
21089	PREPARE FACE/ORAL PROSTHESIS
21100	MAXILLOFACIAL FIXATION
21110	INTERDENTAL FIXATION
21116	"INJECTION, JAW JOINT X-RAY"
21120	RECONSTRUCTION OF CHIN
21121	RECONSTRUCTION OF CHIN
21122	RECONSTRUCTION OF CHIN
21123	RECONSTRUCTION OF CHIN
21125	"AUGMENTATION, LOWER JAW BONE"
21127	"AUGMENTATION, LOWER JAW BONE"
21137	REDUCTION OF FOREHEAD
21138	REDUCTION OF FOREHEAD
21139	REDUCTION OF FOREHEAD
21141	"RECONSTRUCT MIDFACE, LEFORT"
21142	"RECONSTRUCT MIDFACE, LEFORT"
21143	"RECONSTRUCT MIDFACE, LEFORT"
21144	"RECONSTRUCT MIDFACE, LEFORT"
21145	"RECONSTRUCT MIDFACE, LEFORT"
21146	"RECONSTRUCT MIDFACE, LEFORT"
21147	"RECONSTRUCT MIDFACE, LEFORT"
21150	"RECONSTRUCT MIDFACE, LEFORT"
21151	"RECONSTRUCT MIDFACE, LEFORT"
21154	"RECONSTRUCT MIDFACE, LEFORT"
21155	"RECONSTRUCT MIDFACE, LEFORT"
21159	"RECONSTRUCT MIDFACE, LEFORT"
21160	"RECONSTRUCT MIDFACE, LEFORT"
21172	RECONSTRUCT ORBIT/FOREHEAD
21175	RECONSTRUCT ORBIT/FOREHEAD
21179	RECONSTRUCT ENTIRE FOREHEAD
21180	RECONSTRUCT ENTIRE FOREHEAD
21181	CONTOUR CRANIAL BONE LESION
21182	RECONSTRUCT CRANIAL BONE
21183	RECONSTRUCT CRANIAL BONE
21184	RECONSTRUCT CRANIAL BONE
21188	RECONSTRUCTION OF MIDFACE
21193	RECONST LWR JAW W/O GRAFT
21194	RECONST LWR JAW W/GRAFT
21195	RECONST LWR JAW W/O FIXATION
21196	RECONST LWR JAW W/FIXATION
21198	RECONSTR LWR JAW SEGMENT
21199	RECONSTR LWR JAW W/ADVANCE
21202	RECONSTRUCT LOWER JAW BONE
21203	RECONSTRUCT LOWER JAW BONE
21204	RECONSTRUCT UPPER JAW BONE
21206	RECONSTRUCT UPPER JAW BONE
21207	OSTEOPLSTY MANDBLE (DEL 1988)
21208	AUGMENTATION OF FACIAL BONES
21209	REDUCTION OF FACIAL BONES
21210	FACE BONE GRAFT
21215	LOWER JAW BONE GRAFT
21230	RIB CARTILAGE GRAFT
21235	EAR CARTILAGE GRAFT
21239	IMPLANT- CHIN-DELETE 1988
21240	RECONSTRUCTION OF JAW JOINT
21242	RECONSTRUCTION OF JAW JOINT
21243	RECONSTRUCTION OF JAW JOINT
21244	RECONSTRUCTION OF LOWER JAW
21245	RECONSTRUCTION OF JAW
21246	RECONSTRUCTION OF JAW
21247	RECONSTRUCT LOWER JAW BONE
21248	RECONSTRUCTION OF JAW
21249	RECONSTRUCTION OF JAW
21250	RECONSTRUCT FACIAL BONE(S)
21254	RECONSTRUCT FACIAL BONE(S)
21255	RECONSTRUCT LOWER JAW BONE
21256	RECONSTRUCTION OF ORBIT
21260	REVISE EYE SOCKETS
21261	REVISE EYE SOCKETS
21263	REVISE EYE SOCKETS
21267	REVISE EYE SOCKETS
21268	REVISE EYE SOCKETS
21270	"AUGMENTATION, CHEEK BONE"
21275	"REVISION, ORBITOFACIAL BONES"
21280	REVISION OF EYELID
21282	REVISION OF EYELID
21295	REVISION OF JAW MUSCLE/BONE
21296	REVISION OF JAW MUSCLE/BONE
21299	CRANIO/MAXILLOFACIAL SURGERY
21300	TREATMENT OF SKULL FRACTURE
21310	TREATMENT OF NOSE FRACTURE
21315	TREATMENT OF NOSE FRACTURE
21320	TREATMENT OF NOSE FRACTURE
21325	TREATMENT OF NOSE FRACTURE
21330	TREATMENT OF NOSE FRACTURE
21335	TREATMENT OF NOSE FRACTURE
21336	TREAT NASAL SEPTAL FRACTURE
21337	TREAT NASAL SEPTAL FRACTURE
21338	TREAT NASOETHMOID FRACTURE
21339	TREAT NASOETHMOID FRACTURE
21340	TREATMENT OF NOSE FRACTURE
21343	TREATMENT OF SINUS FRACTURE
21344	TREATMENT OF SINUS FRACTURE
21345	TREAT NOSE/JAW FRACTURE
21346	TREAT NOSE/JAW FRACTURE
21347	TREAT NOSE/JAW FRACTURE
21348	TREAT NOSE/JAW FRACTURE
21355	TREAT CHEEK BONE FRACTURE
21356	TREAT CHEEK BONE FRACTURE
21360	TREAT CHEEK BONE FRACTURE
21365	TREAT CHEEK BONE FRACTURE
21366	TREAT CHEEK BONE FRACTURE
21385	TREAT EYE SOCKET FRACTURE
21386	TREAT EYE SOCKET FRACTURE
21387	TREAT EYE SOCKET FRACTURE
21390	TREAT EYE SOCKET FRACTURE
21395	TREAT EYE SOCKET FRACTURE
21400	TREAT EYE SOCKET FRACTURE
21401	TREAT EYE SOCKET FRACTURE
21406	TREAT EYE SOCKET FRACTURE
21407	TREAT EYE SOCKET FRACTURE
21408	TREAT EYE SOCKET FRACTURE
21421	TREAT MOUTH ROOF FRACTURE
21422	TREAT MOUTH ROOF FRACTURE
21423	TREAT MOUTH ROOF FRACTURE
21431	TREAT CRANIOFACIAL FRACTURE
21432	TREAT CRANIOFACIAL FRACTURE
21433	TREAT CRANIOFACIAL FRACTURE
21435	TREAT CRANIOFACIAL FRACTURE
21436	TREAT CRANIOFACIAL FRACTURE
21440	TREAT DENTAL RIDGE FRACTURE
21445	TREAT DENTAL RIDGE FRACTURE
21450	TREAT LOWER JAW FRACTURE
21451	TREAT LOWER JAW FRACTURE
21452	TREAT LOWER JAW FRACTURE
21453	TREAT LOWER JAW FRACTURE
21454	TREAT LOWER JAW FRACTURE
21461	TREAT LOWER JAW FRACTURE
21462	TREAT LOWER JAW FRACTURE
21465	TREAT LOWER JAW FRACTURE
21470	TREAT LOWER JAW FRACTURE
21480	RESET DISLOCATED JAW
21485	RESET DISLOCATED JAW
21490	REPAIR DISLOCATED JAW
21493	TREAT HYOID BONE FRACTURE
21494	TREAT HYOID BONE FRACTURE
21495	TREAT HYOID BONE FRACTURE
21497	INTERDENTAL WIRING
21499	HEAD SURGERY PROCEDURE
21501	DRAIN NECK/CHEST LESION
21502	DRAIN CHEST LESION
21510	DRAINAGE OF BONE LESION
21550	BIOPSY OF NECK/CHEST
21555	"REMOVE LESION, NECK/CHEST"
21556	"REMOVE LESION, NECK/CHEST"
21557	"REMOVE TUMOR, NECK/CHEST"
21600	PARTIAL REMOVAL OF RIB
21610	PARTIAL REMOVAL OF RIB
21615	REMOVAL OF RIB
21616	REMOVAL OF RIB AND NERVES
21620	PARTIAL REMOVAL OF STERNUM
21627	STERNAL DEBRIDEMENT
21630	EXTENSIVE STERNUM SURGERY
21632	EXTENSIVE STERNUM SURGERY
21633	EXTENSIVE STERNUM SURGERY
21685	HYOID MYOTOMY & SUSPENSION
21700	REVISION OF NECK MUSCLE
21705	REVISION OF NECK MUSCLE/RIB
21720	REVISION OF NECK MUSCLE
21725	REVISION OF NECK MUSCLE
21740	RECONSTRUCTION OF STERNUM
21742	"RECONSTRUCTIVE REPAIR, PECTUS EXCAVATUM/CARINATUM; MINIMAL INVASIVE APPROACH, W/O THORACOSCOPY"
21743	"RECONSTRUCTIVE REPAIR, PECTUS EXCAVATUM/CARINATUM; MINIMAL INVASIVE APPROACH, W/THORACOSCOPY"
21750	REPAIR OF STERNUM SEPARATION
21800	TREATMENT OF RIB FRACTURE
21805	TREATMENT OF RIB FRACTURE
21810	TREATMENT OF RIB FRACTURE(S)
21820	TREAT STERNUM FRACTURE
21825	TREAT STERNUM FRACTURE
21899	NECK/CHEST SURGERY PROCEDURE
21920	BIOPSY SOFT TISSUE OF BACK
21925	BIOPSY SOFT TISSUE OF BACK
21930	"REMOVE LESION, BACK OR FLANK"
21935	"REMOVE TUMOR, BACK"
22010	"INCIS/DRAIN, OPEN, POSTERIOR SPINE;CERVICAL,THORACIC,CERVOCAOTHORACIC"
22011	BIOPSY SOFT TISSUE DEEP/DELETED 3/88
22012	BIOPSY SPINAL SET TIS:DELETED 3/88
22015	"I&D, P-SPINE, L/S/LS"
22030	EXC BENIGN TUMOR DELETED 3/88
22031	"EXC BENIGN TUMOR-DEEP CERV,DELETED 3/88"
22032	EXC BENIGN TUMOR DEEP DELETED 3/88
22033	EXC BENIGN TUMOR DEEP DELETED 3/88
22100	REMOVE PART OF NECK VERTEBRA
22101	"REMOVE PART, THORAX VERTEBRA"
22102	"REMOVE PART, LUMBAR VERTEBRA"
22103	REMOVE EXTRA SPINE SEGMENT
22105	REMOVE PART OF NECK VERTEBRA
22106	"REMOVE PART, THORAX VERTEBRA"
22107	"REMOVE PART, LUMBAR VERTEBRA"
22110	REMOVE PART OF NECK VERTEBRA
22112	"REMOVE PART, THORAX VERTEBRA"
22114	"REMOVE PART, LUMBAR VERTEBRA"
22116	REMOVE EXTRA SPINE SEGMENT
22120	RADICAL/RESECT VERTE DELETED 3/88
22121	RADICAL RESECT VERTE- DELETED 3/88
22122	RADICAL RESECT VERTE DELETED 3/88
22128	RAD RESCT VERT-BDY DELETED 3/88
22129	RAD RESCT VERT-BDY DELETED 3/88
22130	RAD RESCT VERT-BDY DELETED 3/88
22140	RECONSTRUCT NECK SPINE
22141	RECONSTRUCT THORAX SPINE
22142	RECONSTRUCT LUMBAR SPINE
22145	RECONSTRUCT VERTEBRA(E)
22148	HARVESTING BONE GRAFT
22150	RECONSTRUCT NECK SPINE
22151	RECONSTRUCT THORAX SPINE
22152	RECONSTRUCT LUMBAR SPINE
22200	ANTERIOR OR POSTERIOR DELETED 3/88
22201	ANTERIOR OR POSTERIOR DELETED 3/88
22202	ANTERIOR AND POSTERIOR DELETED 3/88
22203	ANTERIOR AND POSTERIOR DELETED 3/88
22206	OSTEOTOMY SPINE DELETED 3/88
22207	OSTEOTOMY SPINE DELETED 3/88
22210	REVISION OF NECK SPINE
22212	REVISION OF THORAX SPINE
22214	REVISION OF LUMBAR SPINE
22216	"REVISE, EXTRA SPINE SEGMENT"
22220	REVISION OF NECK SPINE
22222	REVISION OF THORAX SPINE
22224	REVISION OF LUMBAR SPINE
22226	"REVISE, EXTRA SPINE SEGMENT"
22230	ADDITIONAL REVISION OF SPINE
22250	PROPHYLACTIC TREATMENT DELETED 3/88
22251	PROPHYLACTIC TREATMENT DELETED 3/88
22305	TREAT SPINE PROCESS FRACTURE
22310	TREAT SPINE FRACTURE
22315	TREAT SPINE FRACTURE
22318	TREAT ODONTOID FX W/O GRAFT
22319	TREAT ODONTOID FX W/GRAFT
22325	TREAT SPINE FRACTURE
22326	TREAT NECK SPINE FRACTURE
22327	TREAT THORAX SPINE FRACTURE
22328	TREAT EACH ADD SPINE FX
