code	desc
CR22	0: CR22~1: DR/CD22
PA	0: PA~1: PIRUVIC ACID
VLCF	0: VLCF~1: VERY LONG CHAIN FATTY ACIDS
808194800	0: 808194800~1: myoglobin immunohistochemistry stai
805166010	0: 805166010~1: CD20-CD25 - B
TPP	0: TPP~1: RED CELL THIAMINE PYROPHOSPHATE
SPPC	0: SPPC~1: SPUTOM FOR PCP
882596010	None
805625010	0: 805625010~1: Oil Red
META	0: META~1: URINARY METANEPHRINE
NMET	0: NMET~1: URINARY NORMETANEPHRINE
VR_WASH	0: VR_WASH~1: WASH
CKTP	0: CKTP~1: CK TOTAL %
882374210	0: 882374210~1: Bicarbonate-Fluid
LKM1	0: LKM1~1: LIVER KIDNEY MICROSOMAL
805217010	0: 805217010~1: Sickling test
805244010	0: 805244010~1: Acid Hemoglobin electrophoresis
808570070	0: 808570070~1: (TB) RNA הפקת
1001212	0: 1001212~1: Excrete
817029010	0: 817029010~1: DNMT3A mutation PCR-blood
805423010	0: 805423010~1: IgG2-BL
PTI	0: PTI~1: PT+INR
DNA	0: DNA~1: גנומי DNA הפקת
884630950	0: 884630950~1: Zinc-UR/24h
884630040	0: 884630040~1: Zinc-UR
802471010	0: 802471010~1: C8:1-octenoylcarnitine-BL
802478010	0: 802478010~1: C14-myristoylcarnitine-BL
802489010	0: 802489010~1: C18:2 OH-hydroxydecaoctadienoylcarnitine-BL
802485010	0: 802485010~1: C16:1-decahexenoylcarnitine-BL
802460010	0: 802460010~1: C4-Butyrylcarnitine
802476010	0: 802476010~1: C12-dodecanoylcarnitine-BL
802472010	0: 802472010~1: C10-decanoylcarnitine-BL
802467010	0: 802467010~1: C6-hexanoylcarnitine-BL
802464010	0: 802464010~1: C5DC-glutarylcarnitine-BL
802461010	0: 802461010~1: C4DC-succinylcarnitine-BL
802479010	0: 802479010~1: C14OH-hydroxymyristoylcarnitine-BL
802487010	0: 802487010~1: C18OH-hydroxystearoylcarnitine-BL
802480010	0: 802480010~1: C14:1-tetradecenoylcarnitine-BL
802488010	0: 802488010~1: C18:1 OH-hydroxydecaoctenoylcarnitine-BL
802459010	0: 802459010~1: C3DC-Malonylcarnitine
802475010	0: 802475010~1: C10:2-decadienoylcarnitine
802484010	0: 802484010~1: C16:1 OH-hydroxydecahexenoylcarnitine-BL
802483010	0: 802483010~1: C16OH-hydroxypalmitoylcarnitine-BL
802470010	0: 802470010~1: C8DC-suberylcarnitine-BL
802466010	0: 802466010~1: C5:1-tiglylcarnitine-BL
802469010	0: 802469010~1: C8-octanoylcarnitine-BL
802477010	0: 802477010~1: C12:1-dodecenoylcarnitine-BL
802465010	0: 802465010~1: C5OH-hydroxy(iso)valerylcarnitine-BL
802481010	0: 802481010~1: C14:2-tetradecadienoylcarnitine-BL
802474010	0: 802474010~1: C10:1-decenoylcarnitine-BL
802468010	0: 802468010~1: C6DC-adipylcarnitine-BL
800181040	0: 800181040~1: Paraquat, qualitative - urine
800191010	0: 800191010~1: Paraquat, quantitative - serum
ACHP	0: ACHP~1: ACETYL CHOLINESTERASE - PLASMA
NA	0: NA~1: SODIUM
C138	0: C138~1: CD10/CD38
802053010	0: 802053010~1: Normetanephrine-BL
VR_HSV-M	None
PZ	0: PZ~1: Protein Z
805227010	0: 805227010~1: Sickle cells, film - blood
808209800	0: 808209800~1: pneumocistis carinii immunohistoche
807722010	None
A2CO	0: A2CO~1: HBA2 COLUMN
808732800	0: 808732800~1: MDM2 immunohistochemistry
DIME	0: DIME~1: SPECTRIN DIMER RATIO
808227800	0: 808227800~1: SOX11 immunohistochemistry stain
802050940	0: 802050940~1: Methyl Malonic Acid-UR/Creatinine
VR_MSL	0: VR_MSL~1: MEASLES
810150800	0: 810150800~1: VRE culture results
VR_PARVO	None
MYEL	0: MYEL~1: MYELOCYTES
MONA	0: MONA~1: MONOCYTES (ABS)
BSOA	0: BSOA~1: BASOPHILS (ABS)
STBA	0: STBA~1: BANDS (ABS)
CRP1	0: CRP1~1: C REACTIVE PROTEIN
PTHR	0: PTHR~1: PTH RP
808734800	0: 808734800~1: OCT 3, 4 immunohistochemistry
PM%1	0: PM%1~1: PWM-CPM,% OF CONTROL(OPTIM.)
PA%1	0: PA%1~1: PHA-CPM,% OF CONTROL(OPTIM.)
CO%1	0: CO%1~1: CON-A-CPM,% OF CONTROL (OPTIM.)
PWM1	0: PWM1~1: PWM-SI(=STIM.IND,OPTIMAL)
CON1	0: CON1~1: CON-A-SI(=STIM.IND,OPTIMAL)
PHA1	0: PHA1~1: PHA-SI(=STIM.IND,OPTIMAL)
805005660	0: 805005660~1: MCV (Mean Corpuscular Volume) - fetal blood
805004660	0: 805004660~1: Hct (Hematocrit) - fetal blood
885018660	0: 885018660~1: Hb (Hemoglobin) - fetal blood
885041660	0: 885041660~1: RBC - fetal blood
805001660	0: 805001660~1: Leukocytes - fetal blood
885049660	0: 885049660~1: Platelets, automated count - fetal blood
PCP	0: PCP~1: PHENCYCLIDINE
808043800	0: 808043800~1: hales colloidal ferrum histochemist
D438	0: D438~1: CD43/CD38
DR38	0: DR38~1: CD38/DR
819041100	None
807073800	0: 807073800~1: RSV (Respiratory syncytial virus), Antigen
805882100	0: 805882100~1: HLADR-CD22 - BM
806109010	0: 806109010~1: ADAMTS-13 antigen
PCAG	0: PCAG~1: PROTEIN C ANTIGEN
806285010	None
ACOG	0: ACOG~1: -
886817000	0: 886817000~1: HLA typing: DR/DQ, multiple antigens
808066800	0: 808066800~1: van gieson histochemistry stain
805803010	0: 805803010~1: CD103-CD11C - B
VR_VI	0: VR_VI~1: VARICELLA SHELL VIAL CULTURE
CKBB	0: CKBB~1: CREATINE KINASE BB
100149060	0: 100149060~1: ACTITEST SCORE
CATS	0: CATS~1: CATECHOLAMINES
ACHM	0: ACHM~1: MIDDLE-פעילות אצטיל כולין אסטרז
AC	0: AC~1: ACHE+ACHP
CBCO	0: CBCO~1: COMPLETE BLOOD COUNTING H2-OLD
AE	0: AE~1: AEROBIC
CBC	0: CBC~1: COMPLETE BLOOD COUNTING
ACHT	0: ACHT~1: TOP-פעילות אצטיל כולין אסטרז
SOZ4	0: SOZ4~1: CHEMILUMENESC.-SPHOZ+LUC
CB	0: CB~1: CHEMICAL BLOOD TESTS
ACP	0: ACP~1: ACID PHOSPHATASE
CBCL	0: CBCL~1: CBC IN FLUIDS
גגגג	None
CBCM	0: CBCM~1: COMPLETE BLOOD COUNTING-מרפאה
784460010	0: 784460010~1: ALT
IP	0: IP~1: INORGANIC PHOSPHATE
808207800	0: 808207800~1: PLAP immunohistochemistry stain
808061800	0: 808061800~1: PTAH histochemistry stain
802287010	0: 802287010~1: Cobalt - blood
UOXD	0: UOXD~1: DAILY URINARY OXALATE
SIG	0: SIG~1: SMIG-MATURE B
TBIL	0: TBIL~1: BILIRUBIN - TOTAL
LOPP	0: LOPP~1: LOP-PEAK
LDLD	0: LDLD~1: LDL CHOLESTEROL (DIRECT)
CHOL	0: CHOL~1: CHOLESTEROL
U-AS	0: U-AS~1: ARSENIC IN URINE
805410050	0: 805410050~1: IgG Ab - CSF
SMEL	0: SMEL~1: SALIVA MELATONIN
805636010	0: 805636010~1: t(4;11), RT-PCR - blood
803561010	0: 803561010~1: Hemoglobin heat lability test
808219800	0: 808219800~1: thyroglobulin immunohistochemistry
809838800	0: 809838800~1: MAP2 immunohistochemistry
808196800	0: 808196800~1: NF immunohistochemistry stain
808174800	0: 808174800~1: insulin immunohistochemistry stain
1001314	0: 1001314~1: Bilirubin Total (POC)
809083010	None
U-HG	0: U-HG~1: MERCURY IN URINE
U-CD	0: U-CD~1: CADMIUM IN URINE
B-CO	0: B-CO~1: COBALT IN BLOOD
U-BE	0: U-BE~1: BERYLLIUM IN URINE
B-HG	0: B-HG~1: MERCURY IN BLOOD
U-NI	0: U-NI~1: NICKEL IN URINE
B-AS	0: B-AS~1: ARSENIC IN BLOOD
B-CD	0: B-CD~1: CADMIUM IN BLOOD
40050009	None
883825040	0: 883825040~1: Mercury - urine
808007550	0: 808007550~1: Additional cut only - histology
805809100	0: 805809100~1: CD20-CD38 - BM
IB24	0: IB24~1: Incllusion Bodies 24 Hours
808089800	0: 808089800~1: beta HCG immunohistochemistry stain
VR_EY-S	0: VR_EY-S~1: EYE SWAB
805637070	0: 805637070~1: BCR-ABL RT-PCR - tissue
805122050	0: 805122050~1: MONO% - cerebrospinal fluid
805104050	0: 805104050~1: Eosinophils % - CSF
808723800	0: 808723800~1: GLUT1 immunohistochemistry
808725800	0: 808725800~1: Glucagon immunohistochemistry
CJCL	0: CJCL~1: באיסוף תאי אב t(11;14) זיהוי
DNCL	0: DNCL~1: מתאי איסוף DNA הפקת
S-ZN	0: S-ZN~1: SALIVA ZINC
EPOB	0: EPOB~1: ERYTHROPOETIN IN SERUM
811719800	None
ACCB	0: ACCB~1: ACYL CARNITINE BLOOD
C438	0: C438~1: CD43/CD38
LOP	0: LOP~1: Lopinavir (Kaletra)
AECA	0: AECA~1: ANTI ENDOTHELIAL CELLS ANTIBODIES
VR_BAL	0: VR_BAL~1: BRONCHOLAVAGE
PHO	0: PHO~1: PH FROM OTHER FLUIDS
805968010	0: 805968010~1: CD22-CD103 - B
805807010	0: 805807010~1: CD20-CD11C - B
60070002	0: 60070002~1: MCH
805636100	0: 805636100~1: t(4;11), RT-PCR - bone marrow
807721270	0: 807721270~1: HIV, viral load -Seminal Fluid
RBRT	0: RBRT~1: RCB AT RT
808140800	0: 808140800~1: cytokeratin AE1 immunohistochemistr
808760800	0: 808760800~1: Cytokeratin 8-18 immunohistochemistry
806546010	None
VR_CX-S	0: VR_CX-S~1: CERVICAL SWAB
809043010	None
UTRP	0: UTRP~1: URINARY TRYPTOPHAN (MCRM/L)
785018010	0: 785018010~1: HGB
808648800	0: 808648800~1: P-component immunohistochemistry
60070017	0: 60070017~1: RBC
UOSM	0: UOSM~1: URINARY OSMOLALITY
702021010	0: 702021010~1: BUN
D733	0: D733~1: CD7/CD33 AML
883655040	0: 883655040~1: Lead - urine
HBUR	0: HBUR~1: HEMOGLOBIN IN URINE
VR_MUMGQ	0: VR_MUMGQ~1: MUMPS IGG QAUNT
883902800	0: 883902800~1: RT-PCR, molecular diagnostics
PABM	0: PABM~1: PERIODIC ACID SCHIFF(PAS) REACTION IN BM
CD18	0: CD18~1: CD18-PAN LEUKOCYTES
910070806	0: 910070806~1: PLT -fluids
809041070	None
805803100	0: 805803100~1: CD103-CD11C - BM
PTH	0: PTH~1: PTH WHOLE MOLEC.
CCT	0: CCT~1: CREATININE CLEARANCE TEST
808655800	0: 808655800~1: Merkel Papilloma Virus immunohistochemistry
30030040	0: 30030040~1: Deoxyuridine-BL
30030020	0: 30030020~1: Thymidine-BL
PLAS	0: PLAS~1: PLASMA RENIN
806359810	0: 806359810~1: Factor XI inhibitor
806413010	"0: 806413010~1: APTT (LAC sensitive ""old"")"
808029800	0: 808029800~1: bielschowsky histochemistry stain
808742800	0: 808742800~1: RCC (Renal Cell Carcinoma) immunohistochemistry
VR_ORN	0: VR_ORN~1: ORNITHOSIS
PTT	0: PTT~1: A-PTT
MYOB	0: MYOB~1: MYOGLOBIN IN BLOOD
882088950	0: 882088950~1: Aldosterone/24h - urine
STPR	0: STPR~1: STEROID PROFILE (GC-MS)
808736800	0: 808736800~1: P57 immunohistochemistry
THIO	0: THIO~1: THIOCYANATE
883835010	0: 883835010~1: Metanephrine, free-BL
805816800	0: 805816800~1: CD3-CD43
2000018	0: 2000018~1: קומבס ישיר
2000019	0: 2000019~1: הצלבה עם המנה
2000014	0: 2000014~1: Rh
2000013	0: 2000013~1: ABO
2000015	0: 2000015~1: סקר נוגדנים
TT05	0: TT05~1: THROMBIN TIME 05
TT01	0: TT01~1: THROMBIN TIME 01
TT02	0: TT02~1: THROMBIN TIME 02
D73	0: D73~1: CD7/CD3
UPR	0: UPR~1: URINARY PROTEIN
VR_ANTE	None
CXMA	0: CXMA~1: Carboxylase T9130G mutation
D258	0: D258~1: CD25/CD8
808237350	0: 808237350~1: TCR (T cell receptor)gamma rearrangement-stem cells
TAS	0: TAS~1: TOTAL ANTIOXIDANT STATUS
805883100	0: 805883100~1: HLADR-CD20 - BM
ANI	0: ANI~1: ANISOCYTOSIS
BCAB	"0: BCAB~1: PCR ע""י BCR/ABL זהוי"
RNA	0: RNA~1: RNA הפקת
808381070	0: 808381070~1: Ewing Sarcoma 22q12 rearrangement FISH
16CL	0: 16CL~1: באיסוף INV16 זיהוי
808564010	0: 808564010~1: KIT D816V mutation - blood
802066060	0: 802066060~1: Reducing substances - feces
AFCR	0: AFCR~1: CREATININE - AMNIOTIC FLUID
PG	0: PG~1: PHOSPHATIDYL-GLYCEROL - AMNIOTIC FLUID
GLAF	0: GLAF~1: GLUCOSE-AMNIOTIC FLUID
L/S	0: L/S~1: LECITHIN-SPHINGOMYELIN RATIO
100501	None
819010010	0: 819010010~1: t(8;21)/ABL ratio RQ-PCR-blood
UALD	0: UALD~1: U ALDOSTERONE
D13C	0: D13C~1: CD103/CD11C
PE	0: PE~1: PHOSPHATIDYL ETHANOLAMINE
808715800	0: 808715800~1: INI-1 immunohistochemistry
808255800	0: 808255800~1: MUC2 (intestinal MRP) immunohistochemistry
ECT	0: ECT~1: Ecarin Clotting Time
DR56	0: DR56~1: DR/CD56
N	0: N~1: N
CATF	0: CATF~1: URINARY FREE CATECHOLAMINES
818021800	0: 818021800~1: PLA2R1 (Phospholipase A2 Receptor 1) immunohistochemistry
IRON	0: IRON~1: IRON RESURCH
808065800	0: 808065800~1: toluidine blue histochemistry stain
805638100	0: 805638100~1: t(12:21), RT-PCR - bone marrow
EASP	0: EASP~1: IGE ASPERGILLUS
CASP	0: CASP~1: IGE ASPERGIL.CLASS
808337800	0: 808337800~1: B72.3 immunohistochemistry
ISAP	0: ISAP~1: ALKALINE PHOSPHATASE ISOENZYMES
VR_VZVMQ	0: VR_VZVMQ~1: QUANT VARICELLA ZOSTER IGM
VR_HSVMQ	0: VR_HSVMQ~1: QUANT HERPES SIMPLEX IGM
1001218	0: 1001218~1: PERIODIC ACID S
2000059	0: 2000059~1: PNH
C253	0: C253~1: CD25/CD23
CR4	0: CR4~1: DR/CD4
808155800	0: 808155800~1: gastrin immunohistochemistry stain
806136800	0: 806136800~1: Parechovirus RNA
CK	0: CK~1: CREATINE PHOSPHOKINASE
MG	0: MG~1: MAGNESIUM
CNOL	0: CNOL~1: CHOLESTANOL
U-OA	0: U-OA~1: URINARY ORGANIC ACIDS
CL	0: CL~1: CHLORIDE
HIT	0: HIT~1: HCG בשתן
782550010	0: 782550010~1: CPK
PI	0: PI~1: PHOSPHATIDYL-INOSITOL - AMNIOTIC FLUID
VR_SL	0: VR_SL~1: SKIN LESIONS
882943010	0: 882943010~1: Glucagon
802144010	None
BLSC	0: BLSC~1: BLASTS - CSF
CBC5	0: CBC5~1: CBC
PAEL	0: PAEL~1: Vertical paper electroph
THB	0: THB~1: TOTAL HEMOGLOBIN
887299800	0: 887299800~1: Infectious agent antigen detection by immunofluorescent tech
PHA	0: PHA~1: PHA(STIMULATION INDEX=SI)
PHA%	0: PHA%~1: PHA % (% OF CONTROL CPM)
PWM%	0: PWM%~1: PWM% (% OF CONTROL CPM)
PWM	0: PWM~1: PWM (SI)
IGA	0: IGA~1: IMMUNOGLOBULIN A
1001219	None
805207010	0: 805207010~1: PTT (not sensitive to LA)
805093010	0: 805093010~1: RDW (red cell distribution width) SD - blood
UIP	0: UIP~1: URINARY INORGANIC PHOS.
2000070	0: 2000070~1: IgA חסר
808063800	0: 808063800~1: succinic acid dehydrogenase histoch
808035800	0: 808035800~1: cytochrome c oxidase histochemistry
DR4	0: DR4~1: DR/CD4
800263040	0: 800263040~1: Beryllium - urine
882300040	0: 882300040~1: Cadmium - urine
VR_EBVGQ	0: VR_EBVGQ~1: EBV IGG QUAT
SPRP	0: SPRP~1: SEROTONIN (PLATELET RICH PLASMA)
RNTB	0: RNTB~1: ברקמה RNA הפקת
VR_BIO	0: VR_BIO~1: BIOPSIA
HCY	0: HCY~1: HOMOCYSTINE
PSRU	0: PSRU~1: URINARY PHOSPHOSERINE
2000068	0: 2000068~1: IgA נוגדנים כנגד
PROL	0: PROL~1: PROLACTIN
GLP1	0: GLP1~1: Glucagon Like Peptide 1
808238450	0: 808238450~1: t(11;14)BCL1, PCR-skin
805801010	0: 805801010~1: CD3-CD7 - B
10020009	0: 10020009~1: External Endo Test
LAAC	0: LAAC~1: לופוס אנטיקואגולנט
TRCL	0: TRCL~1: בתאי איסוף T מונוקלונליות
EXT_ACINB	0: EXT_ACINB~1: Acinetobacter External indication
805815800	0: 805815800~1: CD19-CD43
PEPC	0: PEPC~1: EPCR 6936 A/G
805881010	0: 805881010~1: HLADR-CD3 - B
805879010	0: 805879010~1: HLADR-CD56 - B
808316800	0: 808316800~1: Pasqual procedure histochemistry stain
805639350	0: 805639350~1: Inversion 16, RT-PCR - stem cells
TP	0: TP~1: TOTAL PROTEIN
808759800	0: 808759800~1: Fascin immunohistochemistry
886880010	0: 886880010~1: T. DAT
808309800	0: 808309800~1: Mucinous 1 antigen immunohistochemistry stain
818018800	0: 818018800~1: MUC5 immunohistochemistry
UGLD	0: UGLD~1: DAILY URINARY GLUCOSE
808021800	0: 808021800~1: alkaline phosphatase histochemistry
D339	0: D339~1: CD19/CD33
2000154	0: 2000154~1: Anti-HPA5B
2000138	0: 2000138~1: CD42B-GPIb
2000144	0: 2000144~1: Mother
2000143	0: 2000143~1: Father
2000136	0: 2000136~1: CD41-GPIIbIIIa
2000141	0: 2000141~1: HLA
2000148	0: 2000148~1: Anti-HPA1A
2000135	0: 2000135~1: NAIT-HPA Antibody (MAIPA)
2000150	0: 2000150~1: Anti-HPA3A
2000139	0: 2000139~1: CD109-GPIaIIa
2000145	0: 2000145~1: Baby
2000142	0: 2000142~1: NAIT-HPA Genotype
2000156	0: 2000156~1: HLA
2000155	0: 2000155~1: GPIb\IX
2000132	0: 2000132~1: N-ABO אמא
2000127	0: 2000127~1: N-FACS-mother PLT +IgG
2000151	0: 2000151~1: Anti-HPA3B
2000128	0: 2000128~1: N-FACS-Father PLT+serum mother
2000126	0: 2000126~1: N-FACS
2000153	0: 2000153~1: Anti-HPA5A
2000147	0: 2000147~1: NAIT-HPA Antibody (PAK)
2000149	0: 2000149~1: Anti-HPA1B
2000137	0: 2000137~1: CD42A-GPIX
2000152	0: 2000152~1: Anti-HPA4A
805141010	0: 805141010~1: Sezary cells (manual) - abs
819003010	0: 819003010~1: Sezary cells (manual) %
808028800	0: 808028800~1: ATPase  other pH histochemistry sta
808052800	0: 808052800~1: NADH histochemistry stain
VR_SEC	0: VR_SEC~1: SECRETION
BUN	0: BUN~1: BLOOD UREA NITROGEN
VR_MPRNA	0: VR_MPRNA~1: METAPNEUMOVIRUS RNA
808646800	0: 808646800~1: MUC4 immunohistochemistry
808724800	0: 808724800~1: Glycophorin A immunohistochemistry
805884100	0: 805884100~1: HLADR-CD19 - BM
F9IN	0: F9IN~1: IX מעכב לפקטור
E2	0: E2~1: ESTRADIOL
VR_LES	0: VR_LES~1: LESION
IGCL	0: IGCL~1: בתאי איסוף B מונוקלונליות
SUGS	0: SUGS~1: SUGARS TLC
SBP3	0: SBP3~1: SPECTRIN BAND 3 RATIO
SHM	0: SHM~1: SH IN MEMBRANE
EXTR	0: EXTR~1: SPECTRIN EXTRACTION 0 C
SHS	0: SHS~1: SH IN SPECTRIN
802430050	0: 802430050~1: Beta Alanine-CSF
802429050	0: 802429050~1: Argininosuccinic acid-CSF
805902010	None
805968800	0: 805968800~1: CD22-CD103
IBO2	0: IBO2~1: Incllusion Bodies 2 Hours
