match_type	ndc	count	score	code	words
NDC2ATC4+Score	13668:6	119721	10.4	ATC_N06A_B06	['SERTRALINE']
NDC2ATC4+Score	16729:140	118659	10.4	ATC_A10B_B07	['GLIPIZIDE']
NDC2ATC4+Score	25021:402	116616	9.733333333333334	ATC_B01A_B01	['HEPARIN']
NDC2ATC4+Score	25021:402	116616	9.733333333333334	ATC_B01A_B51	['HEPARIN']
NDC2ATC4+Score	25021:402	116616	9.733333333333334	ATC_C05B_A03	['HEPARIN']
NDC2ATC4+Score	25021:402	116616	9.733333333333334	ATC_C05B_A53	['HEPARIN']
NDC2ATC4+Score	25021:402	116616	9.733333333333334	ATC_S01X_A14	['HEPARIN']
NDC2ATC4+Score	10544:538	116376	9.9	ATC_A07E_A03	['PREDNISONE']
NDC2ATC4+Score	10544:538	116376	9.9	ATC_H02A_B07	['PREDNISONE']
NDC2ATC4+Score	10544:297	115637	10.0	ATC_J01C_E09	['PENICILLIN']
ScoreOnly	33358:120	115251	3.4	ATC_J01A_A02	['DOXYCYCLINE']
NDC2ATC4+Score	13668:431	114973	9.733333333333334	ATC_N06A_X12	['BUPROPION']
ScoreOnly	MISSING:39550	113453	2.7333333333333334	ATC_A07D_A52	['MORPHINE']
ScoreOnly	MISSING:39550	113453	2.7333333333333334	ATC_N02A_A01	['MORPHINE']
ScoreOnly	MISSING:39550	113453	2.7333333333333334	ATC_N02A_A51	['MORPHINE']
ScoreOnly	43598:207	112607	2.9	ATC_J01C_A04	['AMOXICILLIN']
ScoreOnly	33358:102	111554	3.4	ATC_N05B_A01	['DIAZEPAM']
NDC2ATC4+Score	10702:191	108916	10.4	ATC_N02B_E01	['PARACETAMOL']
NDC2ATC4+Score	10702:191	108916	10.4	ATC_R05D_A03	['HYDROCODONE']
ScoreOnly	33358:361	108653	3.4	ATC_B01A_A03	['WARFARIN']
NDC2ATC4+Score	17856:112	108203	9.9	ATC_D06A_X09	['MUPIROCIN']
NDC2ATC4+Score	17856:112	108203	9.9	ATC_R01A_X06	['MUPIROCIN']
NDC2ATC4+Score	35356:778	107404	9.9	ATC_C03A_A03	['HYDROCHLOROTHIAZIDE']
NDC2ATC4+Score	35356:778	107404	9.733333333333334	ATC_C09A_A03	['LISINOPRIL']
ScoreOnly	33358:141	107201	3.4	ATC_A02B_A03	['FAMOTIDINE']
ScoreOnly	33358:141	107201	3.4	ATC_A02B_A53	['FAMOTIDINE']
NDC2ATC4+Score	49999:848	106922	9.733333333333334	ATC_N02A_A01	['MORPHINE']
NDC2ATC4+Score	49999:848	106922	9.733333333333334	ATC_N02A_A51	['MORPHINE']
ScoreOnly	13107:197	106604	2.9	ATC_C02E_X01	['LOSARTAN']
ScoreOnly	13107:197	106604	2.9	ATC_C09C_A01	['LOSARTAN']
ScoreOnly	13107:197	106604	2.9	ATC_C09D_A01	['LOSARTAN']
NDC2ATC4+Score	16729:139	105744	10.4	ATC_A10B_B07	['GLIPIZIDE']
NDC2ATC4+Score	50090:559	105209	9.5	ATC_A07E_A01	['PREDNISOLONE']
NDC2ATC4+Score	50090:559	105209	9.5	ATC_C05A_A04	['PREDNISOLONE']
NDC2ATC4+Score	50090:559	105209	9.5	ATC_D07A_A03	['PREDNISOLONE']
NDC2ATC4+Score	50090:559	105209	9.5	ATC_D07X_A02	['PREDNISOLONE']
NDC2ATC4+Score	50090:559	105209	9.5	ATC_H02A_B06	['PREDNISOLONE']
NDC2ATC4+Score	50090:559	105209	9.5	ATC_R01A_D02	['PREDNISOLONE']
NDC2ATC4+Score	50090:559	105209	9.5	ATC_R01A_D52	['PREDNISOLONE']
NDC2ATC4+Score	50090:559	105209	9.5	ATC_S01B_A04	['PREDNISOLONE']
NDC2ATC4+Score	50090:559	105209	9.5	ATC_S01C_B02	['PREDNISOLONE']
NDC2ATC4+Score	50090:559	105209	9.5	ATC_S02B_A03	['PREDNISOLONE']
NDC2ATC4+Score	50090:559	105209	9.5	ATC_S03B_A02	['PREDNISOLONE']
NDC2ATC4+Score	10544:631	104359	10.4	ATC_M01A_C06	['MELOXICAM']
NDC2ATC4+Score	10544:631	104359	10.4	ATC_M01A_C56	['MELOXICAM']
ScoreOnly	MISSING:38773	104331	2.9	ATC_B05B_B01	['ELECTROLYTES']
ScoreOnly	MISSING:38773	104331	2.9	ATC_B05X_A30	['ELECTROLYTES']
NoMatch	MISSING:29078	104040	-1.0	NONE_0	['ELECTROLYTES']
NDC2ATC4+Score	17478:703	104015	9.082142857142857	ATC_A07A_A05	['POLYMYXIN']
NDC2ATC4+Score	17478:703	104015	10.4	ATC_J01E_A01	['TRIMETHOPRIM']
NDC2ATC4+Score	17478:703	104015	9.082142857142857	ATC_J01X_B02	['POLYMYXIN']
NDC2ATC4+Score	17478:703	104015	9.082142857142857	ATC_S01A_A18	['POLYMYXIN']
NDC2ATC4+Score	17478:703	104015	9.082142857142857	ATC_S02A_A11	['POLYMYXIN']
NDC2ATC4+Score	17478:703	104015	9.082142857142857	ATC_S03A_A03	['POLYMYXIN']
ScoreOnly	52959:938	103757	2.9444444444444446	ATC_A02A_B01	['ALUMINIUM', 'HYDROXIDE']
NDC2ATC4+Score	10544:582	102963	10.4	ATC_N06A_B03	['FLUOXETINE']
ScoreOnly	35356:397	102720	3.4	ATC_B01A_A03	['WARFARIN']
ScoreOnly	10135:126	101649	2.566666666666667	ATC_A01A_D05	['ACETYLSALICYLIC']
ScoreOnly	10135:126	101649	2.566666666666667	ATC_B01A_C06	['ACETYLSALICYLIC']
ScoreOnly	10135:126	101649	2.566666666666667	ATC_N02B_A01	['ACETYLSALICYLIC']
NDC2ATC4+Score	43063:442	101537	9.9	ATC_C03A_A03	['HYDROCHLOROTHIAZIDE']
NDC2ATC4+Score	43063:442	101537	10.4	ATC_C03D_B02	['TRIAMTERENE']
NoMatch	MISSING:35527	101462	-1.0	NONE_0	['TRIAMTERENE']
NDC2ATC4+Score	17478:711	101239	9.542857142857143	ATC_C01B_B01	['LIDOCAINE']
NDC2ATC4+Score	17478:711	101239	9.542857142857143	ATC_C05A_D01	['LIDOCAINE']
NDC2ATC4+Score	17478:711	101239	9.542857142857143	ATC_D04A_B01	['LIDOCAINE']
NDC2ATC4+Score	17478:711	101239	9.542857142857143	ATC_N01B_B02	['LIDOCAINE']
NDC2ATC4+Score	17478:711	101239	9.542857142857143	ATC_N01B_B52	['LIDOCAINE']
NDC2ATC4+Score	17478:711	101239	9.542857142857143	ATC_R02A_D02	['LIDOCAINE']
NDC2ATC4+Score	17478:711	101239	9.542857142857143	ATC_S01H_A07	['LIDOCAINE']
NDC2ATC4+Score	17478:711	101239	9.542857142857143	ATC_S02D_A01	['LIDOCAINE']
NDC2ATC4+Score	25021:101	100567	10.4	ATC_J01D_B04	['CEFAZOLIN']
ScoreOnly	14789:700	100456	3.4	ATC_N05A_B04	['PROCHLORPERAZINE']
NoMatch	53885:448	97395	-1.0	NONE_0	['PROCHLORPERAZINE']
ScoreOnly	10135:254	96948	2.741666666666667	ATC_A02A_C01	['CALCIUM', 'CARBONATE']
ScoreOnly	10135:254	96948	2.741666666666667	ATC_A12A_A04	['CALCIUM', 'CARBONATE']
ScoreOnly	54569:6445	96797	3.7583333333333333	ATC_R03A_L02	['IPRATROPIUM', 'SALBUTAMOL']
NDC2ATC4+Score	10135:526	96304	9.65	ATC_C08C_A01	['AMLODIPINE']
NDC2ATC4+Score	50090:4137	95745	10.4	ATC_R03A_C01	['SALBUTAMOL']
NDC2ATC4+Score	50090:4137	95745	10.4	ATC_R03A_C02	['SALBUTAMOL']
NDC2ATC4+Score	50090:4137	95745	10.4	ATC_R03C_C02	['SALBUTAMOL']
NDC2ATC4+Score	16714:470	95739	10.4	ATC_N03A_E01	['CLONAZEPAM']
NoMatch	MISSING:40295	95480	-1.0	NONE_0	['CLONAZEPAM']
NDC2ATC4+Score	36000:148	95164	10.4	ATC_V03A_B25	['FLUMAZENIL']
NDC2ATC4+Score	16252:514	95136	9.65	ATC_J01M_A02	['CIPROFLOXACIN']
NDC2ATC4+Score	16252:514	95136	9.65	ATC_S01A_E03	['CIPROFLOXACIN']
NDC2ATC4+Score	16252:514	95136	9.65	ATC_S02A_A15	['CIPROFLOXACIN']
NDC2ATC4+Score	16252:514	95136	9.65	ATC_S03A_A07	['CIPROFLOXACIN']
NDC2ATC4+Score	55150:250	95132	10.4	ATC_N01B_B01	['BUPIVACAINE']
NDC2ATC4+Score	55150:250	95132	10.4	ATC_N01B_B51	['BUPIVACAINE']
NDC2ATC4+Score	10135:665	93426	10.4	ATC_M03B_A03	['METHOCARBAMOL']
NDC2ATC4+Score	51862:97	93059	9.775	ATC_G03A_A07	['LEVONORGESTREL']
NDC2ATC4+Score	51862:97	93059	9.775	ATC_G03A_B03	['LEVONORGESTREL']
NDC2ATC4+Score	51862:97	93059	10.4	ATC_G03A_C03	['LEVONORGESTREL']
NDC2ATC4+Score	51862:97	93059	10.4	ATC_G03A_D01	['LEVONORGESTREL']
NDC2ATC4+Score	51862:97	93059	10.4	ATC_G03C_A03	['ESTRADIOL']
NDC2ATC4+Score	51862:97	93059	10.4	ATC_G03C_A53	['ESTRADIOL']
NDC2ATC4+Score	51862:97	93059	9.9	ATC_L02A_A03	['ETHINYLESTRADIOL']
NDC2ATC4+Score	33342:333	92119	9.511111111111111	ATC_A01A_C01	['TRIAMCINOLONE']
NDC2ATC4+Score	33342:333	92119	9.511111111111111	ATC_C05A_A12	['TRIAMCINOLONE']
NDC2ATC4+Score	33342:333	92119	9.511111111111111	ATC_D07A_B09	['TRIAMCINOLONE']
NDC2ATC4+Score	33342:333	92119	9.511111111111111	ATC_D07X_B02	['TRIAMCINOLONE']
NDC2ATC4+Score	33342:333	92119	9.511111111111111	ATC_H02A_B08	['TRIAMCINOLONE']
NDC2ATC4+Score	33342:333	92119	9.511111111111111	ATC_R01A_D11	['TRIAMCINOLONE']
NDC2ATC4+Score	33342:333	92119	9.511111111111111	ATC_R03B_A06	['TRIAMCINOLONE']
NDC2ATC4+Score	33342:333	92119	9.511111111111111	ATC_S01B_A05	['TRIAMCINOLONE']
NDC2ATC4+Score	17478:70	89389	9.733333333333334	ATC_D10A_F02	['ERYTHROMYCIN']
NDC2ATC4+Score	17478:70	89389	9.733333333333334	ATC_D10A_F52	['ERYTHROMYCIN']
NDC2ATC4+Score	17478:70	89389	9.733333333333334	ATC_J01F_A01	['ERYTHROMYCIN']
NDC2ATC4+Score	17478:70	89389	9.733333333333334	ATC_S01A_A17	['ERYTHROMYCIN']
NDC2ATC4+Score	60505:792	89311	10.4	ATC_B01A_B05	['ENOXAPARIN']
NDC2ATC4+Score	10135:495	89192	9.733333333333334	ATC_D04A_A10	['PROMETHAZINE']
NDC2ATC4+Score	10135:495	89192	9.733333333333334	ATC_R06A_D02	['PROMETHAZINE']
NDC2ATC4+Score	10135:495	89192	9.733333333333334	ATC_R06A_D52	['PROMETHAZINE']
ScoreOnly	33358:15	88292	3.4	ATC_N05B_A12	['ALPRAZOLAM']
NDC2ATC4+Score	10135:644	88097	10.4	ATC_N03A_X12	['GABAPENTIN']
NDC2ATC4+Score	10544:575	87932	10.4	ATC_A04A_A01	['ONDANSETRON']
ScoreOnly	MISSING:38419	87670	4.5	ATC_A10A_B05	['ASPART', 'INSULIN']
ScoreOnly	MISSING:38419	87670	4.5	ATC_A10A_D05	['ASPART', 'INSULIN']
ScoreOnly	54569:2318	85789	3.625	ATC_A10A_B01	['HUMAN', 'INSULIN']
ScoreOnly	54569:2318	85789	3.625	ATC_A10A_C01	['HUMAN', 'INSULIN']
ScoreOnly	54569:2318	85789	3.625	ATC_A10A_D01	['HUMAN', 'INSULIN']
ScoreOnly	54569:2318	85789	3.625	ATC_A10A_E01	['HUMAN', 'INSULIN']
ScoreOnly	54569:2318	85789	3.625	ATC_A10A_F01	['HUMAN', 'INSULIN']
NDC2ATC4+Score	76329:3390	85703	9.542857142857143	ATC_C01B_B01	['LIDOCAINE']
NDC2ATC4+Score	76329:3390	85703	9.542857142857143	ATC_C05A_D01	['LIDOCAINE']
NDC2ATC4+Score	76329:3390	85703	9.542857142857143	ATC_D04A_B01	['LIDOCAINE']
NDC2ATC4+Score	76329:3390	85703	9.542857142857143	ATC_N01B_B02	['LIDOCAINE']
NDC2ATC4+Score	76329:3390	85703	9.542857142857143	ATC_N01B_B52	['LIDOCAINE']
NDC2ATC4+Score	76329:3390	85703	9.542857142857143	ATC_R02A_D02	['LIDOCAINE']
NDC2ATC4+Score	76329:3390	85703	9.542857142857143	ATC_S01H_A07	['LIDOCAINE']
NDC2ATC4+Score	76329:3390	85703	9.542857142857143	ATC_S02D_A01	['LIDOCAINE']
NDC2ATC4+Score	17478:420	85190	10.4	ATC_C07A_G01	['LABETALOL']
ScoreOnly	MISSING:38442	84945	4.5	ATC_A10A_E04	['GLARGINE', 'INSULIN']
ScoreOnly	54569:1524	83449	2.542857142857143	ATC_C01B_B01	['LIDOCAINE']
ScoreOnly	54569:1524	83449	2.542857142857143	ATC_C05A_D01	['LIDOCAINE']
ScoreOnly	54569:1524	83449	2.542857142857143	ATC_D04A_B01	['LIDOCAINE']
ScoreOnly	54569:1524	83449	2.542857142857143	ATC_N01B_B02	['LIDOCAINE']
ScoreOnly	54569:1524	83449	2.542857142857143	ATC_N01B_B52	['LIDOCAINE']
ScoreOnly	54569:1524	83449	2.542857142857143	ATC_R02A_D02	['LIDOCAINE']
ScoreOnly	54569:1524	83449	2.542857142857143	ATC_S01H_A07	['LIDOCAINE']
ScoreOnly	54569:1524	83449	2.542857142857143	ATC_S02D_A01	['LIDOCAINE']
ScoreOnly	MISSING:37905	82954	2.9	ATC_H04A_A01	['GLUCAGON']
NDC2ATC4+Score	13668:185	82912	10.4	ATC_G04B_E03	['SILDENAFIL']
NDC2ATC4+Score	10544:532	81931	10.4	ATC_N06A_X05	['TRAZODONE']
NoMatch	MISSING:29071	81883	-1.0	NONE_0	['TRAZODONE']
NoMatch	53885:595	81824	-1.0	NONE_0	['TRAZODONE']
ScoreOnly	8290:3282	81815	3.066666666666667	ATC_A10A_B01	['INSULIN']
ScoreOnly	8290:3282	81815	3.066666666666667	ATC_A10A_C01	['INSULIN']
ScoreOnly	8290:3282	81815	3.066666666666667	ATC_A10A_D01	['INSULIN']
ScoreOnly	8290:3282	81815	3.066666666666667	ATC_A10A_E01	['INSULIN']
ScoreOnly	8290:3282	81815	3.066666666666667	ATC_A10A_F01	['INSULIN']
ScoreOnly	10135:367	81469	3.4	ATC_N05A_B04	['PROCHLORPERAZINE']
ScoreOnly	42852:6	80218	2.757575757575758	ATC_D08A_G02	['IODINE', 'POVIDONE']
ScoreOnly	42852:6	80218	2.757575757575758	ATC_D09A_A09	['IODINE', 'POVIDONE']
ScoreOnly	42852:6	80218	2.757575757575758	ATC_D11A_C06	['IODINE', 'POVIDONE']
ScoreOnly	42852:6	80218	2.757575757575758	ATC_G01A_X11	['IODINE', 'POVIDONE']
ScoreOnly	42852:6	80218	2.757575757575758	ATC_R02A_A15	['IODINE', 'POVIDONE']
ScoreOnly	42852:6	80218	2.757575757575758	ATC_S01A_X18	['IODINE', 'POVIDONE']
ScoreOnly	33358:268	80034	3.166666666666667	ATC_C01D_A02	['GLYCERYL', 'TRINITRATE']
ScoreOnly	33358:268	80034	3.166666666666667	ATC_C01D_A52	['GLYCERYL', 'TRINITRATE']
ScoreOnly	33358:268	80034	3.166666666666667	ATC_C05A_E01	['GLYCERYL', 'TRINITRATE']
ScoreOnly	33358:268	80034	3.166666666666667	ATC_D03A_X07	['GLYCERYL', 'TRINITRATE']
NDC2ATC4+Score	13668:574	79978	10.4	ATC_A06A_D11	['LACTULOSE']
NDC2ATC4+Score	13668:574	79978	10.4	ATC_A06A_D61	['LACTULOSE']
NDC2ATC4+Score	16714:439	79325	9.9	ATC_J01X_E01	['NITROFURANTOIN']
NDC2ATC4+Score	16714:439	79325	9.9	ATC_J01X_E51	['NITROFURANTOIN']
ScoreOnly	10135:143	78981	2.566666666666667	ATC_C01E_B16	['IBUPROFEN']
ScoreOnly	10135:143	78981	2.566666666666667	ATC_G02C_C01	['IBUPROFEN']
ScoreOnly	10135:143	78981	2.566666666666667	ATC_M01A_E01	['IBUPROFEN']
ScoreOnly	10135:143	78981	2.566666666666667	ATC_M01A_E51	['IBUPROFEN']
ScoreOnly	10135:143	78981	2.566666666666667	ATC_M02A_A13	['IBUPROFEN']
ScoreOnly	10135:143	78981	2.566666666666667	ATC_R02A_X02	['IBUPROFEN']
NDC2ATC4+Score	59883:16	77248	9.87037037037037	ATC_A01A_A01	['FLUORIDE', 'SODIUM']
NDC2ATC4+Score	59883:16	77248	9.87037037037037	ATC_A01A_A51	['FLUORIDE', 'SODIUM']
NDC2ATC4+Score	59883:16	77248	9.87037037037037	ATC_A12C_D01	['FLUORIDE', 'SODIUM']
NDC2ATC4+Score	13668:141	77159	10.4	ATC_B01A_C04	['CLOPIDOGREL']
NDC2ATC4+Score	76045:5	77044	9.733333333333334	ATC_N02A_A01	['MORPHINE']
NDC2ATC4+Score	76045:5	77044	9.733333333333334	ATC_N02A_A51	['MORPHINE']
NDC2ATC4+Score	42291:175	76888	9.733333333333334	ATC_A06A_H04	['NALOXONE']
NDC2ATC4+Score	42291:175	76888	9.9	ATC_N02A_E01	['BUPRENORPHINE']
NDC2ATC4+Score	42291:175	76888	9.9	ATC_N07B_C01	['BUPRENORPHINE']
NDC2ATC4+Score	42291:175	76888	9.9	ATC_N07B_C51	['BUPRENORPHINE']
NDC2ATC4+Score	42291:175	76888	9.733333333333334	ATC_V03A_B15	['NALOXONE']
ScoreOnly	10939:253	75629	2.566666666666667	ATC_A01A_D05	['ACETYLSALICYLIC']
ScoreOnly	10939:253	75629	2.566666666666667	ATC_B01A_C06	['ACETYLSALICYLIC']
ScoreOnly	10939:253	75629	2.566666666666667	ATC_N02B_A01	['ACETYLSALICYLIC']
NoMatch	53885:458	75366	-1.0	NONE_0	['ACETYLSALICYLIC']
NDC2ATC4+Score	25021:400	75276	9.733333333333334	ATC_B01A_B01	['HEPARIN']
NDC2ATC4+Score	25021:400	75276	9.733333333333334	ATC_B01A_B51	['HEPARIN']
NDC2ATC4+Score	25021:400	75276	9.733333333333334	ATC_C05B_A03	['HEPARIN']
NDC2ATC4+Score	25021:400	75276	9.733333333333334	ATC_C05B_A53	['HEPARIN']
NDC2ATC4+Score	25021:400	75276	9.733333333333334	ATC_S01X_A14	['HEPARIN']
NDC2ATC4+Score	10135:647	74927	10.4	ATC_N03A_X12	['GABAPENTIN']
NDC2ATC4+Score	63323:516	74581	9.511111111111111	ATC_A01A_C02	['DEXAMETHASONE']
NDC2ATC4+Score	63323:516	74581	9.511111111111111	ATC_C05A_A09	['DEXAMETHASONE']
NDC2ATC4+Score	63323:516	74581	9.511111111111111	ATC_D07A_B19	['DEXAMETHASONE']
NDC2ATC4+Score	63323:516	74581	9.511111111111111	ATC_D07X_B05	['DEXAMETHASONE']
NDC2ATC4+Score	63323:516	74581	9.511111111111111	ATC_D10A_A03	['DEXAMETHASONE']
NDC2ATC4+Score	63323:516	74581	9.511111111111111	ATC_H02A_B02	['DEXAMETHASONE']
NDC2ATC4+Score	63323:516	74581	9.511111111111111	ATC_R01A_D03	['DEXAMETHASONE']
NDC2ATC4+Score	63323:516	74581	9.511111111111111	ATC_R01A_D53	['DEXAMETHASONE']
NDC2ATC4+Score	63323:516	74581	9.511111111111111	ATC_S01B_A01	['DEXAMETHASONE']
NDC2ATC4+Score	63323:516	74581	9.511111111111111	ATC_S01C_B01	['DEXAMETHASONE']
NDC2ATC4+Score	63323:516	74581	9.511111111111111	ATC_S02B_A06	['DEXAMETHASONE']
NDC2ATC4+Score	63323:516	74581	9.511111111111111	ATC_S03B_A01	['DEXAMETHASONE']
NDC2ATC4+Score	76045:4	73595	9.733333333333334	ATC_N02A_A01	['MORPHINE']
NDC2ATC4+Score	76045:4	73595	9.733333333333334	ATC_N02A_A51	['MORPHINE']
NDC2ATC4+Score	29300:135	73411	9.733333333333334	ATC_C02A_C01	['CLONIDINE']
NDC2ATC4+Score	29300:135	73411	9.733333333333334	ATC_N02C_X02	['CLONIDINE']
NDC2ATC4+Score	29300:135	73411	9.733333333333334	ATC_S01E_A04	['CLONIDINE']
ScoreOnly	MISSING:38223	72948	2.5111111111111115	ATC_A01A_C03	['HYDROCORTISONE']
ScoreOnly	MISSING:38223	72948	2.5111111111111115	ATC_A07E_A02	['HYDROCORTISONE']
ScoreOnly	MISSING:38223	72948	2.5111111111111115	ATC_C05A_A01	['HYDROCORTISONE']
ScoreOnly	MISSING:38223	72948	2.5111111111111115	ATC_D07A_A02	['HYDROCORTISONE']
ScoreOnly	MISSING:38223	72948	2.5111111111111115	ATC_D07X_A01	['HYDROCORTISONE']
ScoreOnly	MISSING:38223	72948	2.5111111111111115	ATC_H02A_B09	['HYDROCORTISONE']
ScoreOnly	MISSING:38223	72948	2.5111111111111115	ATC_R01A_D60	['HYDROCORTISONE']
ScoreOnly	MISSING:38223	72948	2.5111111111111115	ATC_S01B_A02	['HYDROCORTISONE']
ScoreOnly	MISSING:38223	72948	2.5111111111111115	ATC_S01C_B03	['HYDROCORTISONE']
ScoreOnly	MISSING:38223	72948	2.5111111111111115	ATC_S02B_A01	['HYDROCORTISONE']
ScoreOnly	MISSING:41252	72506	3.4	ATC_N01A_X10	['PROPOFOL']
NDC2ATC4+Score	16252:601	71964	10.4	ATC_M05B_A04	['ALENDRONIC']
NDC2ATC4+Score	46:872	71720	10.333333333333334	ATC_G03C_A57	['CONJUGATED', 'ESTROGENS']
NoMatch	MISSING:40296	70535	-1.0	NONE_0	['CONJUGATED', 'ESTROGENS']
ScoreOnly	33358:270	70037	3.4	ATC_N06A_A10	['NORTRIPTYLINE']
ScoreOnly	44778:451	69943	3.4	ATC_S01F_A06	['TROPICAMIDE']
ScoreOnly	44778:451	69943	3.4	ATC_S01F_A56	['TROPICAMIDE']
ScoreOnly	MISSING:38493	69827	3.625	ATC_A10A_B01	['HUMAN', 'INSULIN']
ScoreOnly	MISSING:38493	69827	3.625	ATC_A10A_C01	['HUMAN', 'INSULIN']
ScoreOnly	MISSING:38493	69827	3.625	ATC_A10A_D01	['HUMAN', 'INSULIN']
ScoreOnly	MISSING:38493	69827	3.625	ATC_A10A_E01	['HUMAN', 'INSULIN']
ScoreOnly	MISSING:38493	69827	3.625	ATC_A10A_F01	['HUMAN', 'INSULIN']
NDC2ATC4+Score	409:9043	69042	9.6	ATC_A01A_D01	['EPINEPHRINE']
NDC2ATC4+Score	409:9043	69042	9.6	ATC_B02B_C09	['EPINEPHRINE']
NDC2ATC4+Score	409:9043	69042	9.6	ATC_C01C_A24	['EPINEPHRINE']
NDC2ATC4+Score	409:9043	69042	10.4	ATC_N01B_B01	['BUPIVACAINE']
NDC2ATC4+Score	409:9043	69042	10.4	ATC_N01B_B51	['BUPIVACAINE']
NDC2ATC4+Score	409:9043	69042	9.6	ATC_R03A_A01	['EPINEPHRINE']
NDC2ATC4+Score	409:9043	69042	9.6	ATC_S01E_A01	['EPINEPHRINE']
NDC2ATC4+Score	409:9043	69042	9.6	ATC_S01E_A51	['EPINEPHRINE']
Only NDC2ATC4	409:9043	69042	0.0	ATC_R01A_A__	[]
NDC2ATC4+Score	49999:610	68963	10.4	ATC_R05C_A03	['GUAIFENESIN']
NDC2ATC4+Score	49999:610	68963	9.9	ATC_R05D_A04	['CODEINE']
NDC2ATC4+Score	50090:102	68852	9.9	ATC_A07E_A03	['PREDNISONE']
NDC2ATC4+Score	50090:102	68852	9.9	ATC_H02A_B07	['PREDNISONE']
ScoreOnly	13107:196	68311	2.9	ATC_C02E_X01	['LOSARTAN']
ScoreOnly	13107:196	68311	2.9	ATC_C09C_A01	['LOSARTAN']
ScoreOnly	13107:196	68311	2.9	ATC_C09D_A01	['LOSARTAN']
NDC2ATC4+Score	10544:528	67716	9.642156862745098	ATC_A12B_A01	['CHLORIDE', 'POTASSIUM']
NDC2ATC4+Score	10544:528	67716	9.642156862745098	ATC_A12B_A51	['CHLORIDE', 'POTASSIUM']
NDC2ATC4+Score	10544:528	67716	9.642156862745098	ATC_B05X_A01	['CHLORIDE', 'POTASSIUM']
NDC2ATC4+Score	13107:89	67056	9.9	ATC_N07B_C02	['METHADONE']
ScoreOnly	11822:740	66921	2.9	ATC_A06A_B06	['SENNA']
ScoreOnly	11822:740	66921	2.9	ATC_A06A_B56	['SENNA']
ScoreOnly	54092:387	66535	3.4	ATC_N06B_A01	['AMFETAMINE']
ScoreOnly	54092:387	66535	3.4	ATC_N06B_A02	['DEXAMFETAMINE']
ScoreOnly	MISSING:36092	66501	3.4	ATC_J01D_A04	['CEFAZOLIN']
ScoreOnly	MISSING:36092	66501	3.4	ATC_J01D_B04	['CEFAZOLIN']
ScoreOnly	MISSING:41695	66361	2.5958605664488017	ATC_A12C_A01	['CHLORIDE', 'SODIUM']
ScoreOnly	MISSING:41695	66361	2.5958605664488017	ATC_B05C_B01	['CHLORIDE', 'SODIUM']
ScoreOnly	MISSING:41695	66361	2.5958605664488017	ATC_B05X_A03	['CHLORIDE', 'SODIUM']
NDC2ATC4+Score	16714:685	66042	9.733333333333334	ATC_C10A_A01	['SIMVASTATIN']
NDC2ATC4+Score	16714:685	66042	9.733333333333334	ATC_C10A_A51	['SIMVASTATIN']
NDC2ATC4+Score	50242:60	65992	10.4	ATC_L01X_C07	['BEVACIZUMAB']
ScoreOnly	MISSING:39451	64026	3.4	ATC_N05C_D08	['MIDAZOLAM']
ScoreOnly	33358:248	63095	2.7333333333333334	ATC_A02B_B01	['MISOPROSTOL']
ScoreOnly	33358:248	63095	2.7333333333333334	ATC_G02A_D06	['MISOPROSTOL']
NDC2ATC4+Score	10544:565	63061	9.642156862745098	ATC_A12B_A01	['CHLORIDE', 'POTASSIUM']
NDC2ATC4+Score	10544:565	63061	9.642156862745098	ATC_A12B_A51	['CHLORIDE', 'POTASSIUM']
NDC2ATC4+Score	10544:565	63061	9.642156862745098	ATC_B05X_A01	['CHLORIDE', 'POTASSIUM']
ScoreOnly	61553:48	62659	3.4	ATC_J01D_A04	['CEFAZOLIN']
ScoreOnly	61553:48	62659	3.4	ATC_J01D_B04	['CEFAZOLIN']
NDC2ATC4+Score	10544:913	62620	9.9	ATC_A07E_A03	['PREDNISONE']
NDC2ATC4+Score	10544:913	62620	9.9	ATC_H02A_B07	['PREDNISONE']
NDC2ATC4+Score	10544:499	62618	10.4	ATC_C03D_A01	['SPIRONOLACTONE']
ScoreOnly	54569:2215	61685	2.6	ATC_A01A_D01	['EPINEPHRINE']
ScoreOnly	54569:2215	61685	2.6	ATC_B02B_C09	['EPINEPHRINE']
ScoreOnly	54569:2215	61685	2.6	ATC_C01C_A24	['EPINEPHRINE']
ScoreOnly	54569:2215	61685	2.6	ATC_R03A_A01	['EPINEPHRINE']
ScoreOnly	54569:2215	61685	2.6	ATC_R03C_A01	['EPINEPHRINE']
ScoreOnly	54569:2215	61685	2.6	ATC_S01E_A01	['EPINEPHRINE']
ScoreOnly	54569:2215	61685	2.6	ATC_S01E_A51	['EPINEPHRINE']
NDC2ATC4+Score	10370:101	61332	9.733333333333334	ATC_N06A_X12	['BUPROPION']
NDC2ATC4+Score	13107:5	61157	10.4	ATC_N06A_B04	['CITALOPRAM']
NDC2ATC4+Score	10135:640	61086	10.4	ATC_G04B_D04	['OXYBUTYNIN']
NDC2ATC4+Score	55150:249	60812	10.4	ATC_N01B_B01	['BUPIVACAINE']
NDC2ATC4+Score	55150:249	60812	10.4	ATC_N01B_B51	['BUPIVACAINE']
NDC2ATC4+Score	703:51	60782	9.65	ATC_D07A_A01	['METHYLPREDNISOLONE']
