RXN_CD	RXN_NM	cnt
992778	{1 (Miconazole Nitrate 1200 MG Vaginal Suppository [Monistat]) / 1 (9000 MG) (Miconazole Nitrate 20 MG/ML Vaginal Cream [Monistat]) } Pack [Monistat 1 Day Ovule Combination Pack]	3
992775	{1 (Miconazole Nitrate 1200 MG Vaginal Suppository) / 1 (9000 MG) (Miconazole Nitrate 20 MG/ML Vaginal Cream) } Pack	14
759443	{10 (12 HR Chlorpheniramine 8 MG / Methscopolamine 2.5 MG / Phenylephrine 10 MG Extended Release Oral Tablet) / 10 (12 HR Methscopolamine 2.5 MG / Phenylephrine 40 MG Extended Release Oral Tablet) } Pack	3
1244581	{10 (12 HR Chlorpheniramine Maleate 4 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet [Allerx DF AM]) / 10 (12 HR Chlorpheniramine Maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet [AlleRx PM]) } Pack [AlleRx DF Dose Pack 10]	1
1244580	{10 (12 HR Chlorpheniramine Maleate 4 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) / 10 (12 HR Chlorpheniramine Maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) } Pack	6
1311824	{10 (12 HR Chlorpheniramine Maleate 4 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) / 10 (12 HR Chlorpheniramine Maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) } Pack [Allergy DN II]	1
1311820	{10 (12 HR Chlorpheniramine Maleate 4 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) / 10 (12 HR Chlorpheniramine Maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) } Pack [RespiVent DF Dosepack 10]	2
1370199	{10 (12 HR Chlorpheniramine Maleate 8 MG / methscopolamine nitrate 2.5 MG / Phenylephrine Hydrochloride 10 MG Extended Release Oral Tablet) / 10 (12 HR methscopolamine nitrate 2.5 MG / Phenylephrine Hydrochloride 40 MG Extended Release Oral Tablet) } Pack	3
1244593	{10 (12 HR Chlorpheniramine Maleate 8 MG / methscopolamine nitrate 2.5 MG / Phenylephrine Hydrochloride 10 MG Extended Release Oral Tablet) / 10 (12 HR methscopolamine nitrate 2.5 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet) } Pack	2
1244592	{10 (12 HR Chlorpheniramine Maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet [AlleRx PM]) / 10 (12 HR methscopolamine nitrate 2.5 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet [AlleRx AM]) } Pack [AlleRx Dose Pack 10]	1
1244591	{10 (12 HR Chlorpheniramine Maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) / 10 (12 HR methscopolamine nitrate 2.5 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet) } Pack	11
1368965	{10 (12 HR Chlorpheniramine Maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) / 10 (12 HR methscopolamine nitrate 2.5 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet) } Pack [AllePak Dose Pack 10]	1
1368966	{10 (12 HR Chlorpheniramine Maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) / 10 (12 HR methscopolamine nitrate 2.5 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet) } Pack [Vaso Dose Pack 10]	1
1310589	{10 (12 HR Clonidine Hydrochloride 0.1 MG Extended Release Oral Tablet [Kapvay]) / 10 (12 HR Clonidine Hydrochloride 0.2 MG Extended Release Oral Tablet [Kapvay]) } Pack [Kapvay Dose Pack]	1
1310588	{10 (12 HR Clonidine Hydrochloride 0.1 MG Extended Release Oral Tablet) / 10 (12 HR Clonidine Hydrochloride 0.2 MG Extended Release Oral Tablet) } Pack	2
899367	{10 (20 ML Ifosfamide 50 MG/ML Injection) / 10 (Mesna 100 MG/ML Injectable Solution) } Pack	3
835332	{10 (24 HR Clarithromycin 500 MG Extended Release Oral Tablet) } Pack	3
1112906	{10 (Acetaminophen 325 MG / Chlorpheniramine Maleate 2 MG / Dextromethorphan Hydrobromide 10 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) / 10 (Acetaminophen 325 MG / Dextromethorphan Hydrobromide 10 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) } Pack	19
1244951	{10 (Acetaminophen 325 MG / Chlorpheniramine Maleate 2 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) / 10 (Acetaminophen 325 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) } Pack	14
1098443	{10 (Acetaminophen 325 MG / Dextromethorphan Hydrobromide 10 MG / Guaifenesin 100 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) / 10 (Acetaminophen 325 MG / Diphenhydramine Hydrochloride 25 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) } Pack	5
1798298	{10 (Acetaminophen 325 MG / Dextromethorphan Hydrobromide 10 MG / Phenylephrine Hydrochloride 5 MG Oral Capsule) / 10 (Acetaminophen 325 MG / Dextromethorphan Hydrobromide 15 MG / doxylamine succinate 6.25 MG Oral Capsule) } Pack	12
1941459	{10 (Acetaminophen 325 MG / Diphenhydramine Hydrochloride 12.5 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) / 10 (Acetaminophen 325 MG / Guaifenesin 200 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) } Pack	2
1727571	{10 (Acetaminophen 325 MG / Diphenhydramine Hydrochloride 12.5 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) / 20 (Dextromethorphan Hydrobromide 10 MG / Guaifenesin 200 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) } Pack	3
1356113	{10 (Acetaminophen 325 MG / Diphenhydramine Hydrochloride 25 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) / 10 (Acetaminophen 325 MG / Guaifenesin 200 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) } Pack	3
1535609	{10 (Acetaminophen 325 MG / Diphenhydramine Hydrochloride 25 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) / 20 (Dextromethorphan Hydrobromide 10 MG / Guaifenesin 200 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) } Pack	3
762894	{10 (cefdinir 300 MG Oral Capsule [Omnicef]) } Pack [Omni-Pac]	1
1310930	{10 (Chlorpheniramine Maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) / 10 (methscopolamine nitrate 2.5 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet) } Pack	11
1310931	{10 (Chlorpheniramine Maleate 8 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet) / 10 (methscopolamine nitrate 2.5 MG / Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet) } Pack [VisRx Dosepack 10]	1
1310945	{10 (Chlorpheniramine Maleate 8 MG / methscopolamine nitrate 2.5 MG Oral Tablet) / 10 (methscopolamine nitrate 2.5 MG / Pseudoephedrine Hydrochloride 120 MG Oral Tablet) } Pack	11
1310946	{10 (Chlorpheniramine Maleate 8 MG / methscopolamine nitrate 2.5 MG Oral Tablet) / 10 (methscopolamine nitrate 2.5 MG / Pseudoephedrine Hydrochloride 120 MG Oral Tablet) } Pack [RhinaClear Dose Pack 10]	1
834228	{10 (Clarithromycin 500 MG Extended Release Oral Tablet) } Pack	3
795767	{10 (dirithromycin 250 MG Delayed Release Oral Tablet [Dynabac]) } Pack [Dynabac D5]	1
791073	{10 (dirithromycin 250 MG Delayed Release Oral Tablet) } Pack	3
763418	{10 (Ethinyl Estradiol 0.03 MG / Levonorgestrel 0.125 MG Oral Tablet) / 5 (Ethinyl Estradiol 0.04 MG / Levonorgestrel 0.075 MG Oral Tablet) / 6 (Levonorgestrel 0.05 MG Oral Tablet) } Pack [Tri-Levlen 21 Day]	1
749856	{10 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 11 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack	8
762005	{10 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 11 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Necon 10/11 28 Day]	1
749857	{10 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 11 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ortho-Novum 10/11 28 Day]	1
749874	{10 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 11 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) } Pack	8
749875	{10 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 11 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) } Pack [Ortho-Novum 10/11 21 Day]	1
795737	{11 (varenicline 0.5 MG Oral Tablet [Chantix]) / 42 (varenicline 1 MG Oral Tablet [Chantix]) } Pack [Chantix First Month of Therapy]	1
749289	{11 (varenicline 0.5 MG Oral Tablet) / 42 (varenicline 1 MG Oral Tablet) } Pack	2
758019	{112 (bismuth subsalicylate 262 MG Chewable Tablet) / 56 (Metronidazole 250 MG Oral Tablet) / 56 (Tetracycline 500 MG Oral Capsule) } Pack	2
758020	{112 (bismuth subsalicylate 262 MG Chewable Tablet) / 56 (Metronidazole 250 MG Oral Tablet) / 56 (Tetracycline 500 MG Oral Capsule) } Pack [Helidac Therapy]	1
1112908	{12 (Acetaminophen 325 MG / Chlorpheniramine Maleate 2 MG / Dextromethorphan Hydrobromide 10 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) / 12 (Acetaminophen 325 MG / Dextromethorphan Hydrobromide 10 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) } Pack	19
1293331	{12 (Acetaminophen 325 MG / Chlorpheniramine Maleate 2 MG / Dextromethorphan Hydrobromide 15 MG / Pseudoephedrine Hydrochloride 30 MG Oral Tablet) / 12 (Acetaminophen 325 MG / Dextromethorphan Hydrobromide 15 MG / Pseudoephedrine Hydrochloride 30 MG Oral Tablet) } Pack	3
1236003	{12 (Acetaminophen 325 MG / Chlorpheniramine Maleate 2 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) / 12 (Acetaminophen 325 MG / Diphenhydramine Hydrochloride 25 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) } Pack	3
1046799	{12 (Acetaminophen 325 MG / Chlorpheniramine Maleate 2 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) / 12 (Acetaminophen 325 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) } Pack	14
1798548	{12 (Acetaminophen 325 MG / Dextromethorphan Hydrobromide 10 MG / doxylamine succinate 6.25 MG / Phenylephrine Hydrochloride 5 MG Oral Capsule) / 12 (Acetaminophen 325 MG / Dextromethorphan Hydrobromide 10 MG / Guaifenesin 200 MG / Phenylephrine Hydrochloride 5 MG Oral Capsule) } Pack	4
1648203	{12 (Acetaminophen 325 MG / Dextromethorphan Hydrobromide 10 MG / doxylamine succinate 6.25 MG Oral Capsule) / 12 (Acetaminophen 325 MG / Dextromethorphan Hydrobromide 10 MG / Phenylephrine Hydrochloride 5 MG Oral Capsule) } Pack	12
1101555	{12 (Acetaminophen 500 MG / Chlorpheniramine Maleate 2 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) / 16 (Acetaminophen 500 MG / Phenylephrine Hydrochloride 5 MG Oral Tablet) } Pack	2
1291718	{12 (Acetaminophen 500 MG / Chlorpheniramine Maleate 2 MG / Pseudoephedrine Hydrochloride 30 MG Oral Tablet) / 12 (Acetaminophen 500 MG / Diphenhydramine Hydrochloride 25 MG / Pseudoephedrine Hydrochloride 30 MG Oral Tablet) } Pack	3
1291722	{12 (Acetaminophen 500 MG / Dextromethorphan Hydrobromide 15 MG / Pseudoephedrine Hydrochloride 30 MG Oral Tablet) / 12 (Acetaminophen 500 MG / Diphenhydramine Hydrochloride 25 MG / Pseudoephedrine Hydrochloride 30 MG Oral Tablet) } Pack	2
1236459	{12 (Acetaminophen 500 MG / doxylamine succinate 6.25 MG / Pseudoephedrine Hydrochloride 30 MG Oral Tablet) / 12 (Acetaminophen 500 MG / Pseudoephedrine Hydrochloride 30 MG Oral Tablet) } Pack	2
1114900	{12 (Ascorbic Acid 120 MG / Calcium Carbonate 200 MG / Cholecalciferol 0.41 MG / Choline Bitartrate 55 MG / Ferrous fumarate 27 MG / Folic Acid 1 MG / Niacin 20 MG / Potassium Iodide 0.15 MG / Pyridoxine Hydrochloride 50 MG / Riboflavin 3 MG / Thiamine Mononitrate 3 MG / Vitamin B 12 0.008 MG / Vitamin E 0.03 MG / Zinc Oxide 15 MG Delayed Release Oral Tablet) / 12 (docosahexaenoic acid 250 MG / Eicosapentaenoic Acid 0.625 MG Oral Capsule) } Pack [Gesticare DHA Starter Pack]	1
795716	{12 (Dexamethasone 0.75 MG Oral Tablet [Decadron]) } Pack [Decadron 5-12]	1
759696	{12 (Dexamethasone 0.75 MG Oral Tablet) } Pack	2
1089917	{12 (Diphenhydramine Hydrochloride 25 MG / Phenylephrine Hydrochloride 10 MG Oral Tablet) / 18 (Phenylephrine Hydrochloride 10 MG Oral Tablet) } Pack	3
1089918	{12 (Diphenhydramine Hydrochloride 25 MG / Phenylephrine Hydrochloride 10 MG Oral Tablet) / 18 (Phenylephrine Hydrochloride 10 MG Oral Tablet) } Pack [Sudafed PE Day & Night Tablet]	1
823777	{12 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 9 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack	6
750267	{12 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 9 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Aranelle 28]	1
749148	{12 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 9 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Leena 28 Day]	1
749151	{12 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 9 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Tri-Norinyl 28 Day]	1
749759	{12 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 9 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) } Pack	6
749760	{12 (Ethinyl Estradiol 0.035 MG / Norethindrone 0.5 MG Oral Tablet) / 9 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) } Pack [Tri-Norinyl 21 Day]	1
1541216	{12 (Methotrexate 2.5 MG Oral Tablet [Rheumatrex]) } Pack [Rheumatrex Dose Pack 12]	1
1541215	{12 (Methotrexate 2.5 MG Oral Tablet) } Pack	4
795855	{12 (Prednisone 5 MG Oral Tablet [Sterapred]) } Pack [Sterapred Uni-Pak 12 Day]	1
795854	{12 (Prednisone 5 MG Oral Tablet) } Pack	7
905101	{12 (risedronate sodium 35 MG Oral Tablet [Actonel]) } Pack [Actonel 35 12-Week]	1
905100	{12 (risedronate sodium 35 MG Oral Tablet) } Pack	2
759494	{14 (12 HR Chlorpheniramine 8 MG / Methscopolamine 2.5 MG / Phenylephrine 25 MG Extended Release Oral Tablet) / 14 (Brompheniramine 6 MG / Pseudoephedrine 45 MG Extended Release Oral Tablet) } Pack	2
759498	{14 (12 HR Chlorpheniramine 8 MG / Methscopolamine 2.5 MG / Phenylephrine 25 MG Extended Release Oral Tablet) / 28 (12 HR Guaifenesin 600 MG / Phenylephrine 15 MG Extended Release Oral Tablet) } Pack	2
835342	{14 (24 HR Clarithromycin 500 MG Extended Release Oral Tablet [Biaxin]) } Pack [BIAXIN XL PAC 14 Tablet Pack]	1
900866	{14 (24 HR lamotrigine 100 MG Extended Release Oral Tablet [Lamictal]) / 7 (24 HR lamotrigine 200 MG Extended Release Oral Tablet [Lamictal]) / 14 (24 HR lamotrigine 50 MG Extended Release Oral Tablet [Lamictal]) } Pack [Lamictal XR Green Patient Titration Kit (for Patients Taking Carbamazepine, Phenytoin, Phenobarbital, or Primidone, and Not Taking Valproate)]	1
900865	{14 (24 HR lamotrigine 100 MG Extended Release Oral Tablet) / 7 (24 HR lamotrigine 200 MG Extended Release Oral Tablet) / 14 (24 HR lamotrigine 50 MG Extended Release Oral Tablet) } Pack	2
1116369	{14 (24 HR Naproxen 500 MG Extended Release Oral Tablet [Naprelan]) / 6 (24 HR Naproxen 750 MG Extended Release Oral Tablet [Naprelan]) } Pack [Naprelan Dose Card]	1
1116368	{14 (24 HR Naproxen 500 MG Extended Release Oral Tablet) / 6 (24 HR Naproxen 750 MG Extended Release Oral Tablet) } Pack	2
892244	{14 (24 HR Nicotine 0.292 MG/HR Transdermal System) / 14 (24 HR Nicotine 0.583 MG/HR Transdermal System) / 28 (24 HR Nicotine 0.875 MG/HR Transdermal System) } Pack	1
1293043	{14 (Chlorpheniramine Maleate 2 MG / methscopolamine nitrate 1.5 MG / Phenylephrine Hydrochloride 10 MG Chewable Tablet) / 14 (Chlorpheniramine Tannate 2 MG / methscopolamine nitrate 1.5 MG Chewable Tablet) } Pack	2
1373498	{14 (dimethyl fumarate 120 MG Delayed Release Oral Capsule [Tecfidera]) / 46 (dimethyl fumarate 240 MG Delayed Release Oral Capsule [Tecfidera]) } Pack [Tecfidera 30-Day Starter Pack]	1
1373497	{14 (dimethyl fumarate 120 MG Delayed Release Oral Capsule) / 46 (dimethyl fumarate 240 MG Delayed Release Oral Capsule) } Pack	2
1000486	{14 (Estrogens, Conjugated (USP) 0.625 MG / medroxyprogesterone acetate 5 MG Oral Tablet) / 14 (Estrogens, Conjugated (USP) 0.625 MG Oral Tablet) } Pack	2
1000487	{14 (Estrogens, Conjugated (USP) 0.625 MG / medroxyprogesterone acetate 5 MG Oral Tablet) / 14 (Estrogens, Conjugated (USP) 0.625 MG Oral Tablet) } Pack [Premphase 28 Day]	1
851753	{14 (lamotrigine 100 MG Disintegrating Oral Tablet [Lamictal]) / 42 (lamotrigine 50 MG Disintegrating Oral Tablet [Lamictal]) } Pack [Lamictal ODT Green Titration Kit (for Patients Taking Enzyme-Inducing Drugs and Not Taking Valproate)]	1
851752	{14 (lamotrigine 100 MG Disintegrating Oral Tablet) / 42 (lamotrigine 50 MG Disintegrating Oral Tablet) } Pack	2
795778	{14 (lamotrigine 100 MG Oral Tablet [Lamictal]) / 84 (lamotrigine 25 MG Oral Tablet [Lamictal]) } Pack [Lamictal Green (For Patients Taking Carbamazepine, Phenytoin, Phenobarbital, Primidone, or Rifampin and Not Taking Valproate)]	1
753451	{14 (lamotrigine 100 MG Oral Tablet) / 84 (lamotrigine 25 MG Oral Tablet) } Pack	4
804173	{14 (Methylprednisolone 16 MG Oral Tablet) } Pack	1
1486198	{14 (Ribavirin 400 MG Oral Tablet [Moderiba]) } Pack [Moderiba 800 Dose Pack]	1
902312	{14 (Ribavirin 400 MG Oral Tablet [Ribasphere]) } Pack [Ribasphere RibaPak 800]	1
847330	{14 (Ribavirin 400 MG Oral Tablet [RibaTab]) } Pack [Ribatab Compliance Pack]	1
757599	{14 (Ribavirin 400 MG Oral Tablet) } Pack	6
1486203	{14 (Ribavirin 600 MG Oral Tablet [Moderiba]) } Pack [Moderiba 1200 Dose Pack]	1
902313	{14 (Ribavirin 600 MG Oral Tablet [Ribasphere]) } Pack [Ribasphere RibaPak 1200]	1
757597	{14 (Ribavirin 600 MG Oral Tablet) } Pack	6
1747580	{14 (venetoclax 10 MG Oral Tablet [Venclexta]) / 21 (venetoclax 100 MG Oral Tablet [Venclexta]) / 7 (venetoclax 50 MG Oral Tablet [Venclexta]) } Pack [Venclexta Starting Pack]	1
1747575	{14 (venetoclax 10 MG Oral Tablet) / 21 (venetoclax 100 MG Oral Tablet) / 7 (venetoclax 50 MG Oral Tablet) } Pack	2
1729076	{140 (selexipag 0.2 MG Oral Tablet [Uptravi]) / 60 (selexipag 0.8 MG Oral Tablet [Uptravi]) } Pack [Uptravi Titration Pack]	1
1729075	{140 (selexipag 0.2 MG Oral Tablet) / 60 (selexipag 0.8 MG Oral Tablet) } Pack	2
749850	{15 (Estradiol 1 MG / norgestimate 0.09 MG Oral Tablet) / 15 (Estradiol 1 MG Oral Tablet) } Pack	3
762394	{15 (Estradiol 1 MG / norgestimate 0.09 MG Oral Tablet) / 15 (Estradiol 1 MG Oral Tablet) } Pack [Prefest 30 Day]	2
846101	{150 (Doxycycline Monohydrate 100 MG Oral Tablet [Avidoxy]) / 1 (118 ML) (Salicylic Acid 20 MG/ML Medicated Liquid Soap) } Pack [Avidoxy Pack]	1
1492380	{16 (Acetaminophen 325 MG / Dextromethorphan Hydrobromide 10 MG / Phenylephrine Hydrochloride 5 MG Oral Capsule) / 8 (Acetaminophen 325 MG / Dextromethorphan Hydrobromide 15 MG / doxylamine succinate 6.25 MG Oral Capsule) } Pack	12
1541218	{16 (Methotrexate 2.5 MG Oral Tablet [Rheumatrex]) } Pack [Rheumatrex Dose Pack 16]	1
1541217	{16 (Methotrexate 2.5 MG Oral Tablet) } Pack	2
967897	{180 (Acamprosate calcium 333 MG Delayed Release Oral Tablet [Campral]) } Pack [Campral Dose Pak]	1
763080	{180 (insulin human, rDNA origin 1 MG/ACTUAT Inhalant Powder [Exubera]) / 90 (insulin human, rDNA origin 3 MG/ACTUAT Inhalant Powder [Exubera]) } Pack [Exubera Kit]	1
763020	{180 (insulin human, rDNA origin 1 MG/ACTUAT Inhalant Powder) / 90 (insulin human, rDNA origin 3 MG/ACTUAT Inhalant Powder) } Pack	4
1921468	{2 (0.4 ML adalimumab 100 MG/ML Pen Injector [Humira]) / 1 (0.8 ML adalimumab 100 MG/ML Pen Injector [Humira]) } Pack [Humira Pen 80 MG/0.8 ML and 40 MG/0.4 ML - Psoriasis/Uveitis Starter Package]	1
1921467	{2 (0.4 ML adalimumab 100 MG/ML Pen Injector) / 1 (0.8 ML adalimumab 100 MG/ML Pen Injector) } Pack	4
1250997	{2 (118 ML) (Chlorpheniramine Maleate 0.4 MG/ML / methscopolamine nitrate 0.25 MG/ML / Phenylephrine Hydrochloride 2 MG/ML Oral Solution) / 15 (Zinc Acetate 14 MG Oral Lozenge) } Pack	2
798209	{2 (20 ML) (iodine-131-tositumomab 1.1 MG/ML Injectable Solution) / 2 (16.1 ML) (tositumomab 14 MG/ML Injectable Solution) } Pack	2
798210	{2 (20 ML) (iodine-131-tositumomab 1.1 MG/ML Injectable Solution) / 2 (16.1 ML) (tositumomab 14 MG/ML Injectable Solution) } Pack [Bexxar Therapeutic Packaging]	2
809222	{2 (21000 MG) (Benzoyl Peroxide 0.05 MG/MG Medicated Bar Soap [PanOxyl]) / 1 (170 ML) (Benzoyl Peroxide 40 MG/ML Medicated Liquid Soap [Brevoxyl]) } Pack [Brevoxyl-4 Complete Pack]	1
809218	{2 (21000 MG) (Benzoyl Peroxide 0.05 MG/MG Medicated Bar Soap [PanOxyl]) / 1 (170 ML) (Benzoyl Peroxide 80 MG/ML Medicated Liquid Soap [Brevoxyl]) } Pack [Brevoxyl-8 Complete Pack]	1
809220	{2 (21000 MG) (Benzoyl Peroxide 0.05 MG/MG Medicated Bar Soap) / 1 (170 ML) (Benzoyl Peroxide 40 MG/ML Medicated Liquid Soap) } Pack	6
809212	{2 (21000 MG) (Benzoyl Peroxide 0.05 MG/MG Medicated Bar Soap) / 1 (170 ML) (Benzoyl Peroxide 80 MG/ML Medicated Liquid Soap) } Pack	6
1433250	{2 (24 HR levomilnacipran 20 MG Extended Release Oral Capsule [Fetzima]) / 26 (24 HR levomilnacipran 40 MG Extended Release Oral Capsule [Fetzima]) } Pack [Fetzima Pack]	1
1433249	{2 (24 HR levomilnacipran 20 MG Extended Release Oral Capsule) / 26 (24 HR levomilnacipran 40 MG Extended Release Oral Capsule) } Pack	2
1001689	{2 (480 ML) (Magnesium Sulfate 0.0277 MEQ/ML / potassium sulfate 0.0374 MEQ/ML / sodium sulfate 0.257 MEQ/ML Oral Solution) } Pack	2
1001690	{2 (480 ML) (Magnesium Sulfate 0.0277 MEQ/ML / potassium sulfate 0.0374 MEQ/ML / sodium sulfate 0.257 MEQ/ML Oral Solution) } Pack [Suprep Bowel Prep Kit]	1
900173	{2 (60 ML Ifosfamide 50 MG/ML Injection) / 6 (Mesna 100 MG/ML Injectable Solution) } Pack	2
1087512	{2 (Benzoyl Peroxide 0.05 MG/MG Medicated Bar Soap) / 1 (170100 MG) (Benzoyl Peroxide 40 MG/ML Medicated Liquid Soap) } Pack	6
1087521	{2 (Benzoyl Peroxide 0.05 MG/MG Medicated Bar Soap) / 1 (170100 MG) (Benzoyl Peroxide 40 MG/ML Medicated Liquid Soap) } Pack [Acne Treatment Pack]	1
1087523	{2 (Benzoyl Peroxide 0.05 MG/MG Medicated Bar Soap) / 1 (170100 MG) (Benzoyl Peroxide 80 MG/ML Medicated Liquid Soap) } Pack	6
1087524	{2 (Benzoyl Peroxide 0.05 MG/MG Medicated Bar Soap) / 1 (170100 MG) (Benzoyl Peroxide 80 MG/ML Medicated Liquid Soap) } Pack [Acne Treatment]	1
795877	{2 (carbetapentane 6 MG/ML / Phenylephrine 5 MG/ML Oral Suspension [Zinx D-Tuss]) / 15 (Zinc Acetate 14 MG Oral Lozenge [Zinx]) } Pack [Zinx Cold Kit]	1
763280	{2 (carbetapentane 6 MG/ML / Phenylephrine 5 MG/ML Oral Suspension) / 15 (Zinc Acetate 14 MG Oral Lozenge) } Pack	2
1597387	{2 (dasabuvir 250 MG Oral Tablet) / 2 (ombitasvir 12.5 MG / paritaprevir 75 MG / Ritonavir 50 MG Oral Tablet) } Pack	2
1597388	{2 (dasabuvir 250 MG Oral Tablet) / 2 (ombitasvir 12.5 MG / paritaprevir 75 MG / Ritonavir 50 MG Oral Tablet) } Pack [Viekira Pak]	1
1740008	{2 (Fentanyl 0.6 MG/ACTUAT Mucosal Spray [Subsys]) } Pack [Subsys 1200 MCG]	1
1740007	{2 (Fentanyl 0.6 MG/ACTUAT Mucosal Spray) } Pack	2
1740010	{2 (Fentanyl 0.8 MG/ACTUAT Mucosal Spray [Subsys]) } Pack [Subsys 1600 MCG]	1
1740009	{2 (Fentanyl 0.8 MG/ACTUAT Mucosal Spray) } Pack	2
762583	{2 (Hydrocortisone 10 MG/ML Topical Cream [Dermarest Dricort]) } Pack [Dermarest DriCort Creme Pack]	1
762582	{2 (Hydrocortisone 10 MG/ML Topical Cream) } Pack	17
848752	{2 (iloperidone 1 MG Oral Tablet [Fanapt]) / 2 (iloperidone 2 MG Oral Tablet [Fanapt]) / 2 (iloperidone 4 MG Oral Tablet [Fanapt]) / 2 (iloperidone 6 MG Oral Tablet [Fanapt]) } Pack [Fanapt Titration Pack]	1
